year,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1996,0.995573014091533,2.91632373113855,0.00935278713056491,Inf,1.09625060866742,1.30432094748487,0.329608617003782,0.379784371684099,156.58984375,Inf,0.857072607542974,0.157582258587572,0.594556838875446,0.581160974879637,0.220715855691981,0.191555665186647,0.384574905443184,0.658620542204738,0.00320704695116737,0,0.513691809808315,0.998132935026139,45.6590038314176,0.152228285584357,0.132116428219043,0.513691809808315
1997,1.64618896387455,3.56262405716554,0.0248114331083763,7.64855604503182,0.590833764888659,0.605166337477247,0.110790479364157,0.119371743747231,50.8990228013029,Inf,0.435301000083572,0.26987072827339,1.60565723793677,1.60565723793677,0.191670104352875,0.177891535085543,0.254514644677789,0.537927960553807,0.00696437028163913,0,0.00463556563763685,0.993786369464444,Inf,0.0774548899176483,0.071886898136003,0.00463556563763685
1998,1.46846893148995,2.41799866372,0.00154186154083363,Inf,0.316860622462788,0.19579557810801,0.029157131136923,0.0345380961210176,22.9872340425532,Inf,0.114821348863902,-0.0834875971862273,4.5251758607923,4.5251758607923,0.156290958844553,0.13194114599076,0.253934755386675,0.39269241396901,0.000637660212128297,0,0.071747791442924,0.674068941624805,Inf,0.184550563593701,0.155797961915454,0.071747791442924
1999,1.72659766842369,4.66711553999461,0.00188526797737678,3.61866125760649,0.00893663234197339,0.0187174752392144,0.00650475277199456,0.00718862070354999,11.5096774193548,Inf,0.0147069734466584,0.617152466367713,4.72869955156951,4.72869955156951,0.0339928274972801,0.0307590215160012,0.442290373038821,0.630050369735291,0.000403947140631312,0,0.110919474148174,0.996167260741252,Inf,0.105133577789419,0.0951320092904204,0.110919474148174
2000,1.60383974447993,4.25860991528954,0.000486043605054854,34.1548757170172,0,0.190313335677225,0.0613001969787441,0.0680241281350201,163.880733944954,Inf,0.145624261199201,1,0.805519789509041,0.805519789509041,0.0547947813768574,0.0493785217671807,0.420947694250554,0.623388904740554,0.000114131985488933,0,0.329780586029718,1,Inf,0.109688573408785,0.0988462673557491,0.329780586029718
2001,1.64367416582406,4.0540634479272,0.00218023255813953,1.14285714285714,0,0.0114220681806425,0.00372690936588528,0.00417271407837446,26.2857142857143,Inf,0.0086046312245232,1,2.81974637681159,2.81974637681159,0.0117659954039671,0.0105089391811602,0.433128308307227,0.5945613118945,0.0005377894515327,0,0.99895728008089,1,Inf,0.119617803580068,0.106838068488711,0.99895728008089
2002,7.47237269772481,82.9588299024919,0.057421451787649,0.720372836218375,0,0.00715154399323181,0.00188116333087611,0.00206311373820193,135.25,Inf,0.00706533805226522,1,2.23105360443623,2.23105360443623,0.00460291734197731,0.00419697622988442,0.266252416651599,0.90992673466456,0.000692168053179402,0,0.0341047983282735,0.0363915940543311,Inf,0.0967222804843169,0.0881921359722937,0.944525489886843
2003,2.38956453511181,29.7171439780306,0,6.21264367816092,0,0.0147677595628415,0.0035788895179259,0.00423178102784128,27.025,0.00661259145073283,0.0142708154563097,1,0.572617946345976,0.572617946345976,0.00242319376154834,0.00204933636595387,0.250783813222358,0.919589697553763,0,0.541223443878311,0.0534537885453102,0.0546983970301066,Inf,0.18242851774138,0.154282914361577,0.960773373961932
2004,0.296491969568893,15.0179628064243,0,2.31818181818182,0,0.00615078467730994,0.00146445992656164,0.0015973940551884,8.3265306122449,0.00249562653682884,0.00574122282417505,1,0.166666666666667,0.166666666666667,0.0002662323425314,0.00024407665442694,0.255078050688978,0.980257510729614,0,0.586810528318276,0.201733954451346,0.204106280193237,Inf,0.0907695680771761,0.0832157817093262,0.917399930986888
2005,0.285660871190877,11.9811179659749,0,0.50561797752809,0,0.00153222785930743,0.000365878942853774,0.00039135539418185,1.91489361702128,0.000658453074244242,0.00140434097398848,1,2.18888888888889,2.18888888888889,0.000856633473931382,0.00080086835269104,0.260534264562998,0.976157411019395,0,0.555664415833614,0.330648182840015,0.33402023229674,Inf,0.0696351698047571,0.0651020598984483,0.825590108654927
2006,0.197566213314245,16.030303030303,0.0310188499164877,0.6,0,0.00261938023876048,0.000667775578840013,0.000728608710627531,16.5,Inf,0.00245597844692854,1,1.43030303030303,1.43030303030303,0.00104213124671574,0.000955121433977231,0.271897980080052,0.987675453611777,0.00193501332182248,0,0.203005332040717,0.20315075133301,Inf,0.0910981678802786,0.0834921829786028,0.999806107610276
2007,0.250192258395283,14.7254550115355,0.0315303768264548,0.241379310344828,0,0.00143809648320042,0.000335807551744891,0.000359772735767951,3.5,Inf,0.00134043590279228,1,3.54545454545455,3.54545454545455,0.0012755578813591,0.00119059041073189,0.25052115587576,0.983009539725646,0.00214121579277209,0,0.255270394133822,0.255401335602985,Inf,0.0713658281314245,0.0666120070824865,0.999869058530837
2008,0.218646616541353,15.8406015037594,0.0396992481203008,0.721153846153846,0,0.00151991083189786,0.000350439451071644,0.000387941736323761,3.57142857142857,Inf,0.00142396050882856,1,2.17333333333333,2.17333333333333,0.00084312670694364,0.000761621740329039,0.24610194517258,0.986197076134422,0.00250617049553826,0,0.160672853828306,0.160721191028616,Inf,0.107009848547546,0.0966652181836022,1
2009,0.44672336168084,25.7003501750875,0.0795397698849425,0.493087557603687,0,0.00216704471808166,0.000477911126396327,0.000528016975499025,4.86363636363636,Inf,0.00208272506082725,1,1.53271028037383,1.07476635514019,0.000567494880209233,0.000513642799397921,0.229464337557115,0.98261800486618,0.00309489051094891,0,0.0940412312905959,0.0940882989739245,3.3469387755102,0.104843445434134,0.0948943905739847,0.999952932316671
2010,1.39836617011052,24.5953868332532,0.0730418068236425,0.332361516034985,0,0.00232169769052177,0.000530259687704952,Inf,5.42857142857143,Inf,0.00222730203387844,1,1.05263157894737,1.05263157894737,Inf,0.000558168092321002,0.238072645577216,0.943145184924682,0.00296973604517125,0,0.0985968904057641,0.0986442927569207,Inf,Inf,0.0981259506300322,0.999905195297687
2011,0.995722840034217,0.995722840034217,0.0611633875106929,4.96153846153846,NA,-12.9,0.000653786895880636,0.000706543468854578,6.45,Inf,0.0554123711340206,1,0.86046511627907,0.86046511627907,0.000607956008084172,0.000562560817385663,0.0117985728186831,0,0.061426116838488,0,0.158623498269192,0.158691373107989,Inf,0.0806938366405775,0.0746685452481349,0.999864250322405
2012,2.81128823782852,2.81128823782852,0.0633347694959069,5.36666666666667,NA,0.0382968601332065,0.000789207948941677,0.000861681402667466,0.0039223329354155,Inf,0.0246743295019157,1,0.316770186335404,0.316770186335404,0.000272954978484725,0.000249997549043637,0.0319849805394065,0,0.0225287356321839,0,0.135272176244318,0.135272176244318,Inf,0.0918306180557042,0.0841070185586416,1
2013,0.216631908237748,0.216631908237748,0.0377997914494265,11.3571428571429,NA,-0.0529118136439268,0.000783309111510703,0.000803022191695033,0.0038171604167667,Inf,0.191335740072202,1,0.0880503144654088,0.0880503144654088,7.07063565014495e-05,6.89706135921373e-05,0.0040938985639333,0,0.174488567990373,0,0.769662921348315,0.769662921348315,Inf,0.025171462914516,0.0245535384388009,1
