year,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2003,0.173327666589393,0.429103881719599,0.105749169306854,202.34336177219,10.6191742195368,-6.09935976971562,2.06935844585648,7.63993534750715,3.40554770415939,129.339456563337,8.11482012833827,0.219973133233125,-0.0649691979027352,-0.0519034571729533,-0.39653905711347,-0.107406857470001,0.25500977386177,0.596070616059691,0.246441884615616,0.0159994366826732,0.688541041219669,0.815051036475019,6.57402694610778,2.69192861098866,0.729137741801666,0.688541041219669
2004,0.184750235226702,0.562725941437394,0.108678273542125,172.872436713336,8.69006887774201,-9.88821388124899,1.88450592617259,6.01840901593741,3.05062153886084,116.940686884148,7.68377481362282,0.240347322152422,0.0134524342246812,0.0129591346724139,0.0779933729512031,0.0244215660882328,0.245257828591162,0.671687012056372,0.193128245100135,0.0161150577817244,0.558671368067136,0.634522973194386,-126.492307692308,2.19362700448532,0.686876395209729,0.578985996799397
2005,0.195666562265467,0.540536228201325,0.126569711439023,121.512543728136,7.78147999006143,-7.81821864951768,1.75461336627805,6.53135308212187,2.83864723696469,Inf,6.64560124195082,0.252935471851138,-0.0106988952343977,-0.00816626677074654,-0.0533367716425448,-0.0143286408285441,0.264026278796556,0.63801397194678,0.234155834217057,0,0.577921616608122,0.667873071002881,5.44681742043551,2.72238876532465,0.731355303531069,0.595423688676639
2006,0.0802135457633926,0.4166891799814,0.0212541629708969,102.397940878247,7.00405718427148,-5.38090514874048,1.78816023710581,6.98566518032926,2.72526934174745,131.864604258738,7.53256946795265,0.249159077544628,0.00709223639670821,0.00324943405309389,0.0226994583204742,0.00581050876684006,0.237390474089026,0.807497891433194,0.051007235109502,0.0135605778909188,0.60642962143915,0.765709295875721,2.38072104321145,2.90662147349601,0.744024342572124,0.620776453401629
2007,0.357773394994559,0.714095937613348,0.27726015596663,71.1436993020185,7.23905561104714,-11.961266433023,1.65666683505714,5.6402959739172,2.75537318694325,Inf,4.78895689551177,0.245728460336579,0.0162290334106492,0.00904654925884851,0.0510252153625269,0.0149871181288451,0.345934797744739,0.498984133434073,0.388267376080152,0,0.62774013179377,0.685899808124691,2.91244349274328,2.40460486958603,0.706280159282744,0.632860434813707
2008,0.202702356791546,0.579726838900773,0.115203042436875,87.4207239776515,6.74377079231448,-8.10046985121378,1.84839385038125,6.62666647685617,2.86408628680333,Inf,5.87243826284417,0.253154984978308,0.020387502725602,0.011778359955617,0.0780512630702323,0.0217710481095392,0.314757476817819,0.650348503485035,0.198719525656795,0,0.684270739544527,0.752967512245893,3.00253104484695,2.58509797780641,0.721068311118214,0.688568848211508
2009,0.330626599287634,0.651990188892747,0.241950520130129,106.588155810269,8.50106283479296,-10.5655266378773,1.7237392171874,6.4052993075564,2.59187606644898,Inf,5.63951266773002,0.25700265999882,0.0307856067179724,0.0189154985913153,0.121159430029036,0.0326053867345032,0.305653931243181,0.492896358073844,0.371095338936044,0,0.593772809936782,0.641412329428066,3.34544677212484,2.71593572286576,0.730889329611969,0.649538337189115
2010,0.219000049576124,0.599635615487581,0.143349362946805,90.0216908263676,6.21311117768111,-7.90138686809275,1.63946730488336,5.9250038302436,2.55289813252464,Inf,5.27559372480933,0.252416073593913,0.0360349241983478,0.0221949274893874,0.131505030386599,0.0363878579531075,0.310764511143741,0.634778115375871,0.239060788325996,0,0.625116335244428,0.716518539042463,3.3495393131578,2.61398108556068,0.72329683627969,0.644819618207265
2011,0.385648846579218,0.79080243992355,0.210527072640802,113.505326502399,6.75051545726464,-17.4445708143778,1.49447058464527,6.03813376016612,2.49664838894608,49.9713585020497,4.61475770269689,0.250554709749064,0.0225527036950798,0.0134566817717755,0.0812532445059699,0.0201106150748507,0.32384594835215,0.512332249990908,0.266219553724637,0.0299065430567385,0.496133676816788,0.544210688823768,2.47930532036388,3.04031623118187,0.752494621019434,0.531836604892291
2012,0.378311100538515,0.751377842615844,0.235087076254987,64.8728189861904,7.53188865971332,-15.3188119971882,1.50005497284342,5.1241476159373,2.27986262824113,173.15168570325,5.06881607533699,0.262222325613411,0.0292291846981608,0.0188835153797226,0.0967619203135206,0.0283263111501179,0.295937937093858,0.496510172270367,0.312874645646397,0.00866324209753425,0.51773319040622,0.556883819452236,2.82525797012167,2.41597322011757,0.707257658195112,0.539858956352709
2013,0.297444548446743,0.653548630877941,0.158464657546859,77.5285480487749,6.75506713994086,-9.31053373158126,1.42481373411212,5.02473359397526,2.14289464177746,Inf,4.93558857927723,0.254255711669755,0.00627634780183629,0.00285899386368819,0.0143656825118432,0.0040735337227252,0.288681625550071,0.544877711629245,0.24246804301921,0,0.534350698189249,0.616539895177007,1.836450630709,2.52659130260707,0.716440368651413,0.558177707138938
