year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1992,79,Manufacturing,0.850638833903185,2.47975526363146,0.312038869893828,Inf,1.83254169888435,2.80755198832543,0.544595678429892,0.626754445500204,1.10982117104125,Inf,1.67536284470247,0.281398219738808,-0.0147055638576657,-0.0199467221103242,-0.0125016967558029,-0.0108628986601246,0.325061332326854,0.656966618287373,0.125834542815675,0,0.734209105632535,1,-2.80578512396694,0.150861951947876,0.131086053972448,0.734209105632535
1993,79,Manufacturing,1.84409767374657,3.55324375090305,0.647594278283485,Inf,2.83244568433511,3.04815799898138,0.651152669817821,0.710606860158311,1.43779195472867,Inf,2.19030579050098,0.37797044408139,0.110092083766523,0.083989306401307,0.0596833773087071,0.0546898610993581,0.297288475719588,0.481010084580351,0.182254391672088,0,0.561335067186823,1,5.77972709551657,0.0913060686015831,0.0836667835253442,0.561335067186823
1994,79,Manufacturing,1.4342077201962,2.47757162152556,0.262529323949669,Inf,2.48640730394495,3.07149386576858,0.684724784418036,0.806378678792472,2.38479641389615,Inf,1.8317743601515,0.428376748484516,0.283454206544384,0.226860481508748,0.182935455349248,0.15533699429405,0.373804110000429,0.42112360840124,0.105962355101572,0,0.616122840690979,1,6.8649468892261,0.177680939749905,0.150875198421211,0.616122840690979
1995,79,Manufacturing,0.81568063297968,1.97032907750405,0.204879218366001,Inf,2.37974354981052,4.79806029157401,0.210831616463492,0.220831911747981,1.5677492279434,Inf,2.36290347114478,0.409805461497856,0.235313051203152,0.176256260380322,0.0389230069373365,0.0371603922877935,0.0892256577715165,0.586018070639774,0.103982233579751,0,0.436252472576875,1,5.45908004778973,0.0474326168543159,0.045284647519157,0.436252472576875
1996,79,Manufacturing,2.17904115400933,4.31554942723801,0.670449724225711,Inf,2.52757781859703,2.66550433475159,0.822208845645266,0.906540022412986,1.64750662395697,Inf,2.04785312261902,0.388953565127639,0.176138068434128,0.131479458959926,0.119191391672379,0.108103574177505,0.401497957330912,0.495072136063116,0.15535674785558,0,0.33845990666101,1,5.40353460972018,0.102577493444745,0.0930351891689199,0.33845990666101
1997,79,Manufacturing,2.11733969810347,3.3853696297252,1.2164881950716,7.61216192328089,2.36094012311136,2.32906052247282,0.757320483283797,0.876847892486255,1.74622871046229,Inf,1.64108231707317,0.461149040917746,0.195520412428591,0.121731456969021,0.106739971492568,0.0921897258226201,0.461476231511933,0.374561737804878,0.359336890243902,0,0.606179847761579,1,3.6314427431529,0.157829362655264,0.136314873111623,0.606179847761579
1998,79,Manufacturing,2.21818710052295,3.54299825682743,0.282829750145264,Inf,2.14523026315789,2.01645150234205,0.708536560887979,0.822134755572117,1.38946291157427,Inf,1.44731447314473,0.445764872521246,0.175651558073654,0.116232294617564,0.0955586091249971,0.082354830292447,0.489552598301921,0.373923739237392,0.0798277982779828,0,0.867228355607205,1,4.04996734160679,0.160327922304772,0.13817466530178,0.867228355607205
1999,79,Manufacturing,3.74069880297638,5.45858945325138,0.846975088967972,8.09324982602644,2.80386064030132,1.68776983637485,0.680614484272129,0.748294942735813,1.38501845897344,Inf,1.37857460364498,0.359909716251075,-0.0427773000859845,-0.0223989681857266,-0.0167610346158796,-0.0152450621799561,0.493708851499634,0.314713290857905,0.155163727959698,0,0.802005823358137,1,2.8757225433526,0.0994402264830781,0.0904462326261887,0.802005823358137
2000,79,Manufacturing,2.34505338078292,4.20612099644128,0.389181494661922,8.46308724832215,2.193819795013,1.90356524441682,0.695498418363209,0.784950567557671,1.33864118895966,Inf,1.45099499120076,0.33101646685637,0.00681065447590614,-0.00291551989550777,-0.0022885389967045,-0.00202773947603212,0.479325168302377,0.44246649519426,0.092527413022878,0,0.433594306049822,1,0.957377049180328,0.128615891614793,0.113958958553005,0.433594306049822
2001,79,Manufacturing,2.29780285035629,3.45961995249406,0.244556611243072,8.43249020306377,2.70440412300877,1.90487687107677,0.723145545643407,0.855145504795968,1.65849215246637,Inf,1.35427394438723,0.329383185466836,0.0825940008449514,0.04106463878327,0.0351162412615835,0.0296957106195772,0.53397287058536,0.335822176450395,0.0706888660029752,0,0.931413301662708,1,2.72663877266388,0.182517747791687,0.154344372479531,0.931413301662708
2002,79,Manufacturing,1.55157012616263,2.13500322313289,0.92176996040151,9.773885848319,3.24504774682346,2.53565922920893,0.82849303447636,1.16340623545835,2.25418349682631,Inf,1.34799861973775,0.342154102137463,0.0910821707410726,0.0553564571867401,0.0644020474639367,0.0458624391925029,0.614609705340456,0.273270358868185,0.431741718426501,0,0.978957546735427,1,3.59860935524652,0.404243834341554,0.287872963694445,0.978957546735427
2003,79,Manufacturing,1.64122214891133,2.2702634116632,0,14.0865556978233,3.16879135065354,2.19785839859358,0.76470097589457,1.05316765905305,2.10928333141608,470.153846153846,1.22975117927165,0.286012943571844,0.0459751308900524,0.0016543048283886,0.00174226034347418,0.00126504851669586,0.621833903300247,0.277078536138249,0,0.00162649095003753,0.286809115363143,1,1.48328445747801,0.377228082939251,0.273903856312731,0.286809115363143
2004,79,Manufacturing,1.21061439158499,2.74061678221372,0,14.5472041612484,3.257265625,3.84109325642082,1.03925976849185,1.2305627667532,2.35670346338586,708.025316455696,2.43954989532449,0.254603640004291,0.0310902134658705,0.00960060070797726,0.0118141417697012,0.00997751806915516,0.426004719347467,0.558269364968597,0,0.00146782854276212,0.983265598852498,1,1.98063781321185,0.184054208650504,0.155441184667695,0.983265598852498
