year,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1992,1.24881516587678,1.86703888852821,0.468967084334221,Inf,3.53683381464951,4.32429801572445,1.17640708072763,6.40610094287299,2.84025967638814,Inf,2.00817163919605,0.416815293241675,0.123772748523835,0.0671503523748506,0.430171935662784,0.0789961500071296,0.585810026277729,0.331125252103762,0.251182279713471,0,0.0570041920351332,0.384344744984529,2.87703763332662,4.44547975596229,0.816361451182498,0.0570041920351332
1993,1.08734551520206,2.42376222609751,0.115020092501327,Inf,3.87314194939294,4.73655341356907,1.40750411444487,12.0698873659927,2.84845476381105,Inf,2.78233803609973,0.23246348785177,-0.102211528731884,-0.102211528731884,-1.23368163929977,-0.143863147233827,0.505870996328649,0.551381111771514,0.0474551881627929,0,0,0.236260389796503,-Inf,7.57551906635907,0.883402962400304,0
1994,1.01813375382618,2.23281699285781,0.345005101567573,Inf,2.52815852773854,3.70160258821759,1.31310219659967,5.48319866258011,3.67286300858529,Inf,2.04378531073446,0.32705597788528,0.167567787308427,0.107575511199642,0.58985789913625,0.141257640056583,0.642485387140684,0.544013791957461,0.154515619807245,0,0.0650289524477979,0.378347078434813,3.71686203787196,3.17581499024798,0.760535938292364,0.0650289524477979
1995,1.12498560073724,2.24334754060592,0.417060246515378,25.1363216266174,4.33398568264923,5.03960717098254,1.4691027926322,3.66530777264917,3.09907702825889,Inf,2.79313974684844,0.226463829396084,0.1239452155529,0.115984925085026,0.425120447424278,0.170393777345649,0.525968238535083,0.498523710493209,0.185909779455185,0,0.135493903675824,0.391291609384508,6.22242731887402,1.49492941612479,0.599187057743207,0.135493903675824
1996,1.22457555178268,1.94779286926995,0.24295415959253,Inf,3.02928575620635,4.56618898343036,1.20097762073027,2.3996940456578,2.61376570110228,Inf,2.22190019612116,0.493786961937173,0.143650147602562,0.129801986995283,0.311485055307131,0.155889281507656,0.540518256772674,0.371300937023317,0.124733057310961,0,0.161046922895544,0.555529356283895,13.8049010367578,0.998117204048011,0.499528857479388,0.161046922895544
1997,0.774598950247653,1.21685025011705,0.209383701732338,Inf,3.89262829442247,13.2571590909091,1.09677631640798,2.16018590526978,2.04715027725135,Inf,2.36250784714769,0.401172608281975,0.1568363577141,0.10827768872736,0.233899937044032,0.118756404591563,0.464242401451551,0.363439379518438,0.172070229440473,0,0.281930333817126,0.774978993201436,4.29708783466416,0.969595970818057,0.492286286418035,0.281930333817126
1998,0.691886059559776,1.21942166594735,0.117328441950798,Inf,2.790722408574,10.2241345397325,0.941742911495607,1.81800535124075,1.92938272521436,Inf,1.83972180930134,0.343760520974615,0.0608797699092912,0.0426418107138391,0.0775230400643548,0.0401576229730954,0.511894193314612,0.432611311672684,0.0962164649253203,0,0.218542672956566,0.870938034469149,4.44140350877193,0.930468845635941,0.481991122384274,0.218542672956566
1999,1.2411575562701,1.79525155087856,0.245737113904316,33.6588053780031,6.34859320046893,6.23687972227895,1.46619428922557,2.18575558927089,3.12418166939444,Inf,2.76278177805116,0.290766812913365,0.129998035492109,0.0894178508283675,0.195445567228695,0.131103942239376,0.530694932503793,0.308644208850454,0.136881716539422,0,0.578190620625292,0.897952636490901,4.26283014816405,0.490768041679787,0.329204831307487,0.578190620625292
2000,1.68165545671512,2.74164677804296,0.191039270991538,Inf,4.67940845358715,4.15428696004236,1.34389860562586,1.69988530648656,2.73839584488103,Inf,2.63903452369176,0.314453857110728,0.109700877127221,0.0714296424019792,0.121422199566713,0.0959941968243733,0.509238736197308,0.386625779008804,0.0696804827381541,0,0.420715866448571,0.886943134802271,3.81465067778936,0.264891041162228,0.209418070444104,0.420715866448571
2001,1.43070246813127,2.51863303498779,0.310442093843233,6.75868644067797,3.68966892700439,3.41845263609087,1.02928586792859,1.30951110381347,2.05596253410385,Inf,2.06118756865026,0.226774500276898,-0.0466652038076131,-0.0466652038076131,-0.0611086025477881,-0.0480318348031835,0.499365454936545,0.431952790161745,0.123258168034287,0,0.493793034125748,0.926521586168769,-Inf,0.272252096930887,0.213992256399226,0.493793034125748
2002,3.07710843373494,4.4235978396344,1.57914416285833,10.7679365693289,4.71477938907744,2.70276436181831,1.19782725610412,1.37594365849138,2.80282895399174,Inf,2.09177655058417,0.313922163754243,0.0914135881180295,0.0702573588836407,0.0966701674182986,0.0841561794127138,0.572636334301387,0.304387843269845,0.35698185506593,0,1,1,5.75141242937853,0.148699573732007,0.12945036033129,1
2003,3.74280708225747,5.51733677609738,0,20.0322085889571,3.90921374006132,2.39964479647246,1.17551351027021,1.31847905333408,2.92643397729536,Inf,1.96471669730904,0.360054105096598,0.126993849373453,0.0778228653582761,0.102607817845326,0.0914818296365927,0.598311966239325,0.321627945846565,0,0,1,1,3.43725535344232,0.121630867590152,0.108442168843377,1
