year,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2000,0.574322247494928,1.19773160386058,0.468002704862605,Inf,6.46923380337245,27.1167418000933,0.524804900208788,0.965084950180633,0.66686545482348,Inf,4.47665973772679,0.247841689501382,0.152222515219958,0.100199493241307,0.096701022942911,0.0525851850514751,0.11723135796675,0.520491698103523,0.39074088331152,0,0.125210200407541,0.214546197928001,3.89411937234199,0.838940432523941,0.456208595823029,0.132866441133994
2001,0.60815749551786,1.24486277754792,0.0973314025651634,Inf,7.39410840959549,22.2034638130104,0.514805359311543,0.882729318510059,0.65220304492946,Inf,4.36739046141915,0.134074031796765,0.049971779895871,0.00410301289246555,0.0036218497744041,0.00211225302636562,0.117874818809825,0.511466238298344,0.0781864510053731,0,0.102279313856035,0.227179447011827,1.08945112678004,0.714685565221285,0.416802695326273,0.102279313856035
2002,0.568795641590356,1.31107762451219,0.0723696920520845,4970.91428571429,6.79360782884806,21.609986337101,0.627457344715289,0.899615297110592,0.801173333824525,Inf,5.12737239184251,0.249847685392742,0.204055591957789,0.113051924911772,0.101703241018429,0.070935260620093,0.12237405375774,0.566161735235176,0.0551986325592361,0,0.122846754485307,0.308529534481731,2.76495327102804,0.433747337070053,0.302527039357186,0.122846754485307
2003,4.6909922267947,7.21262002743484,0,1195.67664670659,4.80361935156307,2.93925075439759,0.65589483503922,0.81226050522719,1.01806408851046,Inf,2.53173576771903,0.336657017798656,0.362894259758211,0.276124560542473,0.224285075051865,0.181108673087283,0.259069229657465,0.349613287688602,0,0,0.186602054397161,0.186584991297819,5.23078033638923,0.238400520685026,0.192506799458671,0.885028836637887
2004,3.0799091533933,3.5471715028539,0,1489.72222222222,4.71440905602456,1.88758271153034,0.716349728625048,0.98181784895908,1.74080986772701,Inf,1.35544528597545,0.541832929330599,0.534365094163714,0.336155137050158,0.330043113575131,0.240804641201797,0.52849770923031,0.131728152722432,0,0,0.551030825978132,0.551030825978132,3.45290975541186,0.370587571207577,0.27038651451266,0.941962521406929
2005,9.09636672325976,9.85068477645727,0,3629.27966101695,4.85646119680691,1.09534015893437,0.419229820425872,0.45226865659032,0.802315212056039,Inf,0.984145842621233,0.622124668713734,0.63862651924671,0.650353177429335,0.294134357865211,0.272647445787095,0.425983428745957,0.076575189473152,0,0,0.591975664339413,0.591975664339413,-9.81746715485677,0.078807355339084,0.0730503716001911,0.591975664339413
2006,2.74289980353635,3.21236935166994,0.0895612311722331,Inf,1.82339024662426,1.83973420856955,0.404341460647316,0.529453777217433,0.673396348254955,Inf,1.26703100816914,0.789681732643063,0.72337281533903,0.665928685251785,0.352578457763996,0.269262577281653,0.319125150087359,0.146144324247628,0.0278801163152908,0,0.117157198517282,0.420400809636346,-108.512067966789,0.309422428186867,0.236304512223239,0.251132631912799
2007,2.06236626906389,2.29328585311247,0.00742172264176306,49.3772242868746,4.4605313382701,3.41839539135487,0.892470492253229,1.24127148525351,1.76850421048085,Inf,1.9277851446142,0.767013616475746,0.713454381965123,0.448402638559778,0.556589409156689,0.400186123563092,0.462951223971505,0.100693763812818,0.00323628327087537,0,0.105341894548874,0.718399647926343,3.47157478596202,0.390826358997775,0.281002985361453,0.24809953046292
2008,1.03852273163983,1.34042350409285,0.03703777717997,210.728804850478,3.39381040153976,9.25971985152673,0.925558218575239,1.38645620355045,1.71821502217522,Inf,2.35166443228564,0.674961791707996,0.605469028119547,0.391322158078457,0.542551033654626,0.362191439520115,0.393575803532338,0.225227901130647,0.0276313993800309,0,0.150898769461797,0.883257049831162,3.64687809334144,0.497968254740964,0.332429260718654,0.15298564711537
2009,2.0958281094317,2.72075871273259,0.0141367050631096,70.8890496327621,3.37801886181923,4.08318163171119,0.918640200973139,1.21535059602851,1.62423984354482,Inf,2.58243053143805,0.699548462685247,0.638476588766145,0.403142917394678,0.489959984940295,0.370343290656345,0.355726974952386,0.229689828934975,0.00519586871005972,0,0.0937170805857416,0.535545583605221,3.49947944301837,0.322988053991076,0.244135158858576,0.432081895134375
2010,1.77617460241654,2.11404938153685,0.794297721954248,85.8549101857177,3.46084390141856,4.35194975110472,1.03668150096705,Inf,2.13431349711257,Inf,2.29336503254862,0.758815456684254,0.70354344064931,0.445094223424589,Inf,0.461420947611569,0.452035103986471,0.159823503684989,0.375723352960099,0,0.131147186889728,0.665112756925571,3.51094144180459,Inf,0.32148577193846,0.449555109161206
2011,4.92062574742371,5.44406266629284,4.11884108555963,57.2052054017497,4.69012729627949,1.68803766824111,0.788353978863299,0.941146468558401,2.06461521260195,Inf,1.37796819040562,0.672744711807072,0.619875558470929,0.427927836879771,0.402742772477232,0.337358612870532,0.572113336398018,0.096148217049375,0.756574884977285,0,0.12490902390287,0.647312755913678,3.22939784506138,0.193812035952946,0.162347195468035,0.463991984843799
2012,6.57001923546215,7.28536669394083,5.23924823794554,524.673902556681,4.11253028851219,1.24201252690658,0.526130087494936,0.616580716224084,1.18187068574425,Inf,1.07153208589604,0.623148644461586,0.571389299305199,0.362981531725768,0.223807412807589,0.190975505045924,0.491007310392367,0.0981896297785016,0.719146812788843,0,0.271007035182508,0.459425281481494,2.74168907398053,0.171916852654845,0.146697141751471,0.67700647790768
2013,2.89338678471804,3.40121055308712,1.99986296501892,238.213521273819,3.66388434061159,1.76545944513336,0.375189065118981,0.443179230022489,0.639699761776335,Inf,1.24639147872036,0.561098777553266,0.522553791601103,0.338540274119106,0.150034018015708,0.127016608951871,0.301020242455587,0.149306771939816,0.587985640349062,0,0.406824150498446,0.576893289741666,2.8397576371107,0.181215742207058,0.153414601356788,0.760587951548933
2014,0.805523986014492,1.22635964182043,0.0354234380316049,617.985256950295,3.42940630079728,11.7292692676687,0.254175514000039,0.328570532732823,0.322835811765058,Inf,2.16497110611346,0.456422445141664,0.419968822784042,0.257383117817022,0.0845685081375739,0.0654204862660742,0.117403651846575,0.343158435303076,0.0288850324355274,0,0.315832041466255,0.422813173830471,2.58306117914384,0.292691524694911,0.226420239557144,0.489045018188162
