year,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2002,3.67023414714251,5.25755114717463,2.51486311370362,11.7247108390636,4.53299043729366,2.72069311895143,0.549779795096682,0.827255460346678,0.970610397142971,Inf,2.20321016105125,0.378832360187155,0.184390603802636,0.121950122072163,0.100883904374141,0.0670457131248493,0.249535793187499,0.301911851277974,0.478333551743969,0,0.141502995757294,0.141502490613159,3.8710597826087,0.50470327888496,0.335417145670716,0.18678866234297
2003,2.58095531853721,3.11228286629058,0,9.36317109636604,5.85230093539939,2.50347486979975,0.554908796075388,0.853247871639911,1.13085975216831,8591.50566893424,1.69908947896169,0.411978133757595,0.313137692822157,0.195293616486674,0.166633862612116,0.108370145605829,0.326591861668458,0.170719555573892,0,6.45880730873363e-05,0.183017938508271,0.300117534801778,3.43059342642096,0.537636234412819,0.349651121884577,0.318785713866845
2004,2.20848453563086,2.458933554656,0,6.05850132338988,5.38447483619654,2.95357612094368,0.762671939291747,1.14277750129129,1.90174453039702,18197.6175,1.75241470063972,0.687047081850138,0.613079706725345,0.391941142844661,0.447901519873273,0.298922511501561,0.435212018601154,0.101852698927517,0,4.19105379751908e-05,0.489586014177221,0.532122403039947,3.57489630112647,0.498386714414226,0.332615545519612,0.619519935083283
2005,1.86844335900904,2.14350903535752,0,2.89793773403826,5.7511967265532,4.88215626518756,0.881332274761874,1.27477092684619,1.82162462066474,21790.3507462687,2.60450957247219,0.716636979648096,2.25972276970922,0.420922652673527,0.53657996007919,0.370972718979562,0.338387036114948,0.128324943730692,0,4.04459884571978e-05,0.497748222782998,0.511497510901927,3.57390628619465,0.446413530232534,0.308634785904392,0.606622099461562
2006,1.65274281972948,1.95252072607917,0.860931049011696,9.72489421987654,5.30473425517486,7.12407090613532,1.32917799550536,1.95761973232266,2.20467967423152,30022.5190217391,3.47541775178902,0.765652358596405,0.709973500869411,0.446099653276567,0.873293483836502,0.592945842937782,0.38245128799873,0.153533789601133,0.440933116618187,4.42727005866133e-05,0.595658199375952,0.610159849437075,3.47349288805501,0.472804977554758,0.321023517466062,0.898487325297015
2007,2.45446468130894,2.95596398506235,1.55847126400405,11.5826972250465,4.44843536771028,4.46529300836265,1.30493595787519,1.76997637897286,2.39885127384044,33655.5396341463,2.95468833559683,0.744572908982747,0.678163916225512,0.443330325517209,0.784684204247808,0.578517682983917,0.441649273851956,0.169656770612794,0.527229449303044,3.87732887976403e-05,0.553107689317453,0.568663232875135,3.72504639972931,0.356370301769364,0.262738207482488,0.89613770439878
2008,0.538993325668553,1.31468019833481,0.234111565050899,150.519022840924,4.52869841016005,32.5193520600345,1.4110618295216,1.94880215512772,1.7689247378436,28556.1602564103,7.78379119799061,0.656719855453525,0.62506619322563,0.402866281715226,0.785106678034925,0.56846923252965,0.181282076256859,0.590019438680791,0.178074915365294,4.94135702017166e-05,0.480863383348773,0.499723348153148,3.62953411437152,0.381089349170151,0.275933928355075,0.871610010434711
2009,1.5967600289553,2.10214778340798,0.735802753935614,7.76362281798901,4.7193134884658,5.15204244468326,0.860953010197177,1.17909997583413,1.3026757155921,324466.5,2.70119551310796,0.579966302726588,0.495459609711774,0.317930986852124,0.37487241891426,0.273723640165295,0.318730356991663,0.240414950100865,0.35002427505013,2.65344191217638e-06,0.54757914734313,0.561931049896631,3.60470942445464,0.369528838239489,0.269821874444436,0.872379057942672
2010,1.48150353919993,1.8142508890289,0.590181776168345,6.83965633732994,5.48469827214113,6.705834025163,1.05168073787473,Inf,1.70687706887445,263.848920419494,3.0096340862712,0.665761630080587,0.593180462619631,0.383052477781693,Inf,0.402848912478192,0.349438073775178,0.183407571599465,0.325303286186757,0.00398592018569814,0.211073097550631,0.655938524382529,3.64077349453782,Inf,0.29363629769242,0.476495491199077
2011,1.16642154699924,1.91002931631222,0.170137561157357,10.3682356045531,5.17711062442231,9.22898395514508,1.11044041995179,1.32779580201482,1.60264791006019,127.675291767897,4.3971293462515,0.541623768673396,0.477808015374516,0.339053403025474,0.450193685196065,0.376498603241693,0.252537583616555,0.389317463853746,0.0890758899375686,0.0086973791449835,0.450857379530118,0.807694043839483,3.44354400389044,0.195737995625613,0.163696391970218,0.510988380058333
2012,1.78636415373525,2.76779729610097,0.440464898635404,8.84491518540001,4.718081411906,5.53091074283793,0.913129837115861,1.0338210711118,1.51061232321424,267.691215678127,3.53260300887584,0.526416114466208,0.479152885907603,0.336550906134761,0.347933418263884,0.307314674100029,0.258486400770643,0.354589963559932,0.159139146228624,0.00341113112285989,0.429658871782005,0.799968839346598,3.36007481301282,0.132173135834813,0.116742865248569,0.429658871782005
2013,1.84191643005317,2.99633745095705,0.453113799907296,9.38527993375221,4.35915317586477,4.68775184985942,0.683277443594145,0.76188551578953,1.19556621952423,169.056783344772,3.12325788795199,0.462265639547724,0.411007985414925,0.275386793535452,0.209813209234382,0.188165584286492,0.218770741356293,0.385277372725544,0.151222553308396,0.00404170379960842,0.468879809359762,0.707654198395976,3.03055871814035,0.115045612777578,0.103175701028947,0.562002439463748
