year,id,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2000,17,0.690642201834862,0.953149847094801,0.102201834862385,8.94077337249143,4.6665890027959,-71.5378590078329,0.375053898854949,0.615085868223145,0.419879088798474,Inf,3.51629876796715,0.634493959633563,0.0837621811015,0.0837621811015,0.0515209338870805,0.0314153325987119,0.106661556256716,0.27541067761807,0.107225359342916,0,0.0849921953101706,0.286756581370468,Inf,0.6399932652374,0.39024139842718,0.0849921953101706
2001,17,0.707737226277372,0.961532846715328,0.149343065693431,7.63937590477722,5.12223180903077,-90.1214421252372,0.336894223130178,0.540324690838349,0.377313821758266,Inf,3.60540499506566,0.625026319113993,-0.0179601633890597,-0.0179601633890597,-0.00970431973059989,-0.00605067529224833,0.0934414368403132,0.263948986563425,0.155317695285812,0,0.0708216364903819,0.258115567948452,-Inf,0.603840771794901,0.37649670865963,0.0708216364903819
2002,17,0.617650334075724,0.798440979955457,0.16130289532294,7.07528989057651,4.67231290421928,-11.9674033149171,0.333246153846154,0.495023710221105,0.380210984535992,Inf,3.021059972106,0.649808411430682,-0.00602465260144961,-0.00602465260144961,-0.00298234588356282,-0.00200769230769231,0.110307692307692,0.226429567642957,0.202022315202232,0,0.0661174532187831,0.42273743674238,-Inf,0.485459635491059,0.326807692307692,0.0661174532187831
2003,17,2.14445053940391,2.71219601389651,0,5.84971608832808,5.12463768115942,4.95076890217856,0.380200601969934,0.492520663791089,0.444311331333442,136.752212389381,3.12539607631632,0.656765676567657,0.144847818115145,0.144847818115145,0.071340543526762,0.0550712276414096,0.121648774326884,0.20933054675386,0,0.00278021536417541,0.0780379041248606,0.196677095695329,Inf,0.295423156194888,0.228051470889751,0.0780379041248606
2004,17,1.7353655472741,2.01649778075538,0,6.73748623179537,5.43580577896932,4.53550832097545,0.450787723952704,0.552187606571847,0.576629797218033,162.395280235988,2.28630757091241,0.668531570151856,0.229928068008428,0.14371866598852,0.0793596661918995,0.0647866103304838,0.197168451737578,0.139416088708003,0,0.00277586715141987,0.342415053955231,0.532462320520824,3.73172169811321,0.224939316736544,0.183633028724903,0.342415053955231
2005,17,1.61969686483494,1.8930029759845,0,7.14232765011119,6.90883768042542,4.48035340618461,0.412840105691637,0.555854695102017,0.666382331243084,2.55085381458765,2.11355659549576,0.528057429510465,0.236741048261546,0.147708008994984,0.0821041903040326,0.0609797900449904,0.195329572234521,0.144377010821878,0,0.161843890594873,0.233151992894415,0.401049183968025,3.71801140994295,0.346416415068941,0.25728772405913,0.233151992894415
2006,17,0.434095598835402,0.565932668117704,0.202984990247901,8.33632775282428,4.301243567753,-3.98847356082313,0.383143368323595,0.548616522899704,0.580776999156054,1.78786817292816,3.05913790519954,0.672457426486195,0.223733407350564,0.149411399742028,0.0819695626080492,0.0572459869631038,0.125245536552104,0.232955396833325,0.358673392937416,0.214301800392858,0.0994296380794359,0.733734315047184,3.53808417247612,0.431883123281291,0.301618977316802,0.365695323032251
2007,17,1.34160649073814,1.41508997471785,0.82383462498141,10.0986005089059,4.35394648077355,2.52786624203822,0.228354017052831,0.301412127684823,0.401180164641812,13.2016632016632,0.741501920898677,0.695102362204724,0.291196850393701,0.197496062992126,0.0595277085558324,0.0450990193363709,0.307961463911075,0.0519284888541168,0.582178264068101,0.0172973672759703,0.786445506068069,0.897851695795377,3.65290399051758,0.319933546932479,0.242386101691258,0.786445506068069
2008,17,1.6729082440835,1.78258505331347,0.511005508664917,8.11493480306493,4.61909894373787,1.82372133772394,0.145323630165841,0.20693756941683,0.196475183075671,3.98883309105326,0.800644579431815,0.645037851806451,0.252555204002187,0.130949028442692,0.0270982736634261,0.019029988179982,0.181508292067588,0.0615268309504231,0.286665428791215,0.0364326174719606,0.267138849136084,0.341984621728479,2.44131305044035,0.423977430103251,0.29774167844255,0.49034208973084
2009,17,1.59962060310226,1.62309000266041,1.16983794662996,9.98532863849765,15.3666830951207,0.947594118957452,0.0557558082380313,0.100173284376736,0.0736606659691908,2.68177997268047,0.363773063190827,0.389186012342051,0.239004799686551,0.129356450191008,0.0129580604709489,0.00721237343120228,0.153270854496401,0.0144597031092994,0.720747429108972,0.0207905975904141,0.201432220779765,0.212968323138963,2.56194876102478,0.796643032221474,0.443406407357648,0.272006168353685
2010,17,0.80392083317705,0.844754510333446,0.135041196254204,12.4962701217118,19.5189834660135,-5.12652009342031,0.0630749535280992,Inf,0.0749985567231371,3.4897209582808,0.942130657431252,-0.00146097775543547,-0.538362448158854,-0.385949478446651,-Inf,-0.0243437454172166,0.066949263385691,0.0483379214397774,0.159858508717402,0.0180744977269394,0.209088882282996,0.21228713691184,4.15092054263566,Inf,0.373328894226387,0.261184601664685
2011,17,4.76305605972398,4.86771000993117,3.15948083969727,15.0942295497781,31.1227094240838,1.05380685490654,0.105837147488882,0.142837940660412,0.127753942330502,Inf,0.837317611965499,0.200868776151507,-0.22602463492917,-0.15145608227327,-0.0216336748924077,-0.0160296797176443,0.126400240454088,0.02149962713343,0.649069240618536,0,0.10024339085688,0.10024339085688,3.0310985915493,0.349601194376637,0.259040371209891,0.278673948939413
2012,17,3.05633946569365,3.12732515118267,1.49508815799546,20.8261992619926,42.1308411214953,2.0308616801804,0.154447842827471,0.202543199095645,0.177599345476287,Inf,1.38146912200256,0.307760000472487,-0.075066295764749,-0.0468706627214042,-0.00949333397132621,-0.00723907274921484,0.111799706824851,0.0226985305516347,0.47807250148903,0,0.0614556042993569,0.150550480566077,2.66233766233766,0.3114019295297,0.237457275696838,0.169838428383746
2013,17,2.02645729721542,2.10171417030623,0.61631869935119,20.1982568402471,39.1828245555183,4.19516498625115,0.179692139174372,0.225091443360444,0.199485261188541,Inf,2.19909670754706,0.361995226052426,-0.0532071205012099,-0.0532071205012099,-0.0119764675506704,-0.00956090130217101,0.0817117949191088,0.0358073776891569,0.293245726778057,0,0.0669320460163899,0.192761762015066,-Inf,0.252650474275984,0.201692714339978,0.202114924181963
