year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1997,75,Manufacturing,0.491159663865546,0.777680672268908,0.203159663865546,Inf,4.25715626466448,-5.96401572422135,0.291725831262572,0.420085197018104,0.359449608164753,Inf,1.70496196403873,0.0800588145819602,-0.105663438624956,-0.105663438624956,-0.0443876464323749,-0.030824754466927,0.171104011359602,0.368430152143845,0.261237897648686,0,0.527689030883919,0.720060025171846,-Inf,0.44,0.305555555555556,0.527689030883919
1998,75,Manufacturing,0.508370326790394,0.733593624645665,0.0260469594052522,Inf,5.6428401804797,-5.66392290704678,0.402235592688699,0.595415980752184,0.511708051439247,Inf,2.05686789151356,0.157734297462073,0.00871969374734156,0.00163051183893379,0.000970832805706808,0.000655849895919473,0.195557329835467,0.307013706620006,0.0355059784193642,0,0.514897169977149,0.821629460362102,1.68493150684932,0.480266767970959,0.324446091990077,0.514897169977149
1999,75,Manufacturing,0.685026614209674,0.959500115713955,0.00663426675923783,Inf,7.1779089376054,-52.8914285714286,0.385913222336493,0.540801620379387,0.502315484804631,Inf,2.23251326579836,0.0802722558340536,0.0760947853644483,0.065002881014117,0.0351536633817629,0.0250854712733135,0.172860438613559,0.286058851905451,0.00691429490271748,0,0.32878839342035,0.628997040128099,11.9378531073446,0.401374985393215,0.286419101092365,0.32878839342035
2000,75,Manufacturing,0.884767861862391,1.10774381111796,0.00784071887939389,21.8503184713376,10.3954958514421,22.4399018806214,0.399603948862809,0.52870463127071,0.510681056940826,Inf,2.18259901383808,0.0412840693776417,0.00317009182334937,-0.00524704853519895,-0.00277413886106188,-0.00209674131454032,0.183086286729375,0.20128837283283,0.0070780976618419,0,0.584222765488045,0.676823087472423,0.508771929824561,0.3230908530477,0.244197559626081,0.584222765488045
2001,75,Manufacturing,0.690404887398179,0.89416626736943,0,16.5697167755991,3.7798353909465,-8.60837577815506,0.211911395932014,0.293745051464766,0.289672640018282,16.995530726257,1.0188894098734,0.15462494247584,0.0376043652619815,0.0220235355992374,0.0064693045980341,0.00466703817219281,0.207982724993034,0.227878625494005,0,0.0124686542212315,0.649179835967193,0.83496699339868,3.25,0.386149894753104,0.278573418779604,0.649179835967193
2002,75,Manufacturing,0.597773064687169,1.05365853658537,0,16.0830409356725,1.16980693184461,13.5879446640316,0.175988020886659,0.250976455557584,0.255343249215457,13.273166023166,0.691978663446055,0.268562286379172,0.304923278307032,0.283106683150316,0.0710531118817302,0.0498233848674107,0.254325790928637,0.432669082125604,0,0.0132589331422136,0.714542728635682,0.807881773399015,18.8873873873874,0.426081401715642,0.298773932630286,0.747397729706575
2003,75,Manufacturing,1.03518741121189,1.35187411211889,0,1189.58333333333,1.73274672187716,2.2166149068323,0.193095891893354,0.291243318235606,0.320060088338826,15.7040704070407,0.576954167003476,0.296392294220665,0.0174430823117338,-0.0397197898423818,-0.0115681233933162,-0.0076697282454313,0.33468151013838,0.234257537789993,0,0.0122959135363264,0.693505659468572,0.734607048245966,0.417785234899329,0.508303749948994,0.337008129641403,0.719033475154532
2004,75,Manufacturing,1.8376763916544,1.85940611202493,0.0232014544195308,Inf,20.7888446215139,1.00141029515463,0.151632092739475,0.202807189342473,0.230110414110784,Inf,0.462845702579384,0.475103108339201,0.185092043054019,0.128357308117896,0.0260317848909562,0.0194630872483221,0.327608297742526,0.0116863767576124,0.0124778843467734,0,0.600314332346007,0.69824094783292,5.67901234567901,0.337495154742232,0.252333740085418,0.749017711418727
2005,75,Manufacturing,1.511297460983,1.53280534202966,0.0036493516577374,Inf,20.3140794223827,1.17298163800641,0.129064845102944,0.174864218987617,0.202302259532008,Inf,0.40773010485791,0.300906944962107,0.0146602062367996,-0.029071934401789,-0.00508364110362807,-0.00375216471040985,0.316544801488038,0.0140317106529558,0.00238083177144015,0,0.776111179135546,0.788478021305253,0.584158415841584,0.354855529002824,0.261913924700148,0.899473490877923
2006,75,Manufacturing,3.31159135559921,3.36581532416503,0.0471512770137525,787,39.5144927536232,1.04567347616675,0.134017326890738,0.153358990597749,0.17569415376029,Inf,0.734998832593976,0.133894536213469,-0.201080050825921,-0.201080050825921,-0.0308374336240074,-0.0269482109027438,0.182336788777965,0.0161102031286481,0.014008872285781,0,0.184810126582278,0.429535864978903,-Inf,0.144322112339845,0.126120181357628,0.415527426160338
2007,75,Manufacturing,4.69138448349764,4.7522503214745,0.0197171024432062,Inf,37.7746478873239,0.973383596070368,0.169245436669514,0.190383627142123,0.229552801724138,Inf,0.768557770361685,0.37049642060791,0.219809881469311,0.177796033329421,0.033849453716737,0.0300911672989453,0.220211730589707,0.012807792910616,0.00414900333724181,0,0.341323792486583,0.417352415026834,9.09223300970874,0.124896664208951,0.111029455578287,0.559928443649374
2008,75,Manufacturing,4.74763612650799,4.80632539941311,0.306162373655038,Inf,30.1277777777778,0.905088230255268,0.209468300226002,Inf,0.302568654964062,Inf,0.716776338104606,0.486749952678402,0.256577702063222,0.17783456369487,Inf,0.0372507037785972,0.292236628206653,0.0122108405128553,0.0636998846753952,0,0.495315752949341,0.532095766828591,5.67154811715481,Inf,0.114269854486341,0.624045801526718
2009,75,Manufacturing,6.43983544737744,6.48680150839904,0.14295509084676,Inf,25.4525547445255,0.653858169322087,0.200336925933725,0.225475621054446,0.32006973330071,Inf,0.553059930239932,0.666794075489728,0.481605351170569,0.420640229335882,0.0948441169499925,0.0842697704692077,0.362233665792446,0.00724024944509037,0.0220378395518444,0,0.122918454935622,0.500772532188841,7.88732394366197,0.125503630448366,0.111510997951643,0.272103004291845
2010,75,Manufacturing,8.68061609997094,8.7160709096193,0.03487358326068,Inf,49.5655737704918,0.431245527475425,0.172645165181466,0.224672801836627,0.317773090586146,Inf,0.381768471592425,0.471877729257642,0.512576419213974,0.454323144104804,0.102074053725252,0.0784366942597367,0.452224785512884,0.00406775140037343,0.00400106695118698,0,0.124820940226592,0.22405261101706,8.79910044977511,0.301355885642525,0.231570694048642,0.124820940226592
2011,75,Manufacturing,3.96684262619597,3.99208182118113,0.0176509402837347,Inf,27.3660130718954,0.357591796228912,0.103830822674372,0.143216746157923,0.183142736128759,Inf,0.26801652892562,0.35445575084798,-0.530218933086648,-0.578322540857231,-0.0828254725313549,-0.0600477051883394,0.38740454960219,0.00632231404958678,0.00442148760330579,0,0.103847721054776,0.352872693404738,-11.0224358974359,0.379327857269034,0.275009204860166,0.644740671750393
2012,75,Manufacturing,7.99398270026326,8.04625799172621,0.0462579917262129,Inf,36.0791366906475,0.359842015371477,0.115218320088866,0.149992213397406,0.193352261320944,Inf,0.315120355223183,0.256155443488579,0.0805398991397211,0.0468703648768911,0.00703018977062893,0.00540032470306759,0.365632743740921,0.00649684505725637,0.00574900677728441,0,0.122585876455845,0.196004717676544,2.3920704845815,0.301808716545418,0.231837990258908,0.770897832817337
