year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1992,19,1,0.316165525454004,0.847945817207502,0.0118338791306937,Inf,6.88831350594822,-27.4762604013705,1.36672185430464,3.21077618257736,2.42542343587971,Inf,4.92706047573071,0.123205187586846,-0.0590907471407703,-0.0590907471407703,-0.189727163530287,-0.0807606155044799,0.27739092325672,0.627139471605372,0.0139559378565786,0,0.213404552969604,0.569587519606596,-Inf,1.34925356060173,0.574332878846903,0.213404552969604
1993,19,1,0.395633574273492,0.936642572650834,0.0033928308010031,16.5486590038314,7.2414451261077,-75.4225844004657,1.50810055865922,2.81515599200487,2.60119645079696,Inf,5.10181904086936,0.180172254121134,0.0301290362412792,0.0301290362412792,0.0848179369079691,0.0454376163873371,0.295600558659218,0.57760453579022,0.0036223324671234,0,0.623583675924998,0.67973528527023,Inf,0.866689840966368,0.464292364990689,0.623583675924998
1994,19,1,0.381595415321784,0.923983927277518,0.010802977405968,Inf,6.85268399319893,-61.9055459272097,1.55677831288544,2.7100261750313,2.25068523360953,Inf,5.09296357025736,0.210165315863884,0.023586556362771,0.023586556362771,0.0639201851219605,0.0367190394212121,0.305672383359847,0.587010764953304,0.0116917373636558,0,0.42794961081524,0.777396558787382,Inf,0.740791320511361,0.425548606419839,0.42794961081524
1995,19,1,3.96396078707948,4.75562451512801,3.4393116580859,Inf,5.24926503340757,1.45499615030704,0.687464508801817,0.94259054246402,1.71647577482886,Inf,1.14904345246923,0.239494062983996,0.0835441404233351,0.0591894682498709,0.0557914329858027,0.0406906587166383,0.598292873367405,0.166468930742993,0.723209254041228,0,0.116636616948041,0.464809047697099,3.43031266560678,0.371111570700373,0.270664750141965,0.116636616948041
1996,19,1,1.97427031424794,2.76833112986881,1.2905013729279,Inf,4.53355532786885,2.59684840119623,0.727750378751249,1.08560231766983,1.30839442496595,Inf,1.65879284376033,0.216071665854631,0.0667161270319351,0.0438499357753466,0.0476035919073894,0.0319118073687264,0.438722883022274,0.286837368208369,0.466165827853495,0,0.042366458868109,0.480772521696614,3.531652989449,0.491723466407011,0.329634464751958,0.042366458868109
1997,19,1,0.81763184079602,1.52437810945274,0.0475621890547264,Inf,4.22824801486738,7.41267552182163,0.773394996713574,1.16823368980119,1.14025849688846,Inf,2.54992167101828,0.231215826012164,0.0299297577358645,0.0130654707050849,0.0152635230507907,0.0101047696730204,0.303301472160409,0.463629242819843,0.031201044386423,0,0.0488296351835797,0.588697017268446,1.92429229756419,0.510526567621235,0.337979204447366,0.0488296351835797
1998,19,1,0.905973374224577,1.7340210496968,0.108872935108385,Inf,4.34600168350168,6.20458645902573,0.963596277780236,1.4649022509192,1.56182474423941,Inf,2.62643701262159,0.209823922375862,0.0519815428409639,0.0448955854332305,0.0657676441574747,0.0432612190122255,0.366883452049138,0.477530348098722,0.0627863976203875,0,0.0501185089420384,0.618271924154277,10.0488165680473,0.520244821092279,0.342211210901208,0.0501185089420384
1999,19,1,0.831983190024607,1.51654731952777,0.0104509386491194,Inf,4.85953150242326,8.06428303805599,1.00987318354872,1.67946717199866,1.64126669426349,Inf,2.74675490410559,0.201393820728105,0.0239670792818505,0.0121727010254538,0.0204436517668041,0.0122928843369618,0.367660464368063,0.451396485087144,0.00689127105666156,0,0.0549914259776067,0.608066305773175,2.78411719352352,0.663047597815182,0.398694299962464,0.0549914259776067
2000,19,1,0.872862755724157,1.45871833084948,0.130307546402926,Inf,6.43786133851348,10.3585563234686,1.18117767509531,1.99474468496548,1.89810254689513,Inf,3.25742096073114,0.206244297445255,0.0043966697080292,0.000912408759124088,0.00182002252277872,0.00107771685683879,0.36261130794412,0.401623509306386,0.0893301630939555,0,0.0759029578371951,0.609486218229261,1.72869955156951,0.688776148604839,0.407855208740284,0.147214744595465
2001,19,1,0.86258145890267,1.46693294092916,0,6.32648168036165,6.75498278200981,11.4040158472898,1.51234685835741,2.37535985896342,2.6286918079741,50661.2,3.62996188128744,0.233342281667233,0.0763661342407997,0.044981169020868,0.106846463301419,0.0680271296539536,0.416628853915411,0.411983032873807,0,2.98521720440379e-05,0.593650376310514,0.781707036513623,3.33459748319255,0.570654263449582,0.363324815513577,0.743057153186315
