year,id,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1992,79,0.637422240501774,2.11454423937073,0.11621510462187,Inf,3.39456693872579,7.25510863047189,0.604998201739793,0.673666018485998,0.841225440513025,Inf,3.82405786530513,0.37990316848239,0.0880607311002108,0.0522496002441451,0.0351987801639583,0.0316109141893308,0.158208432782572,0.698553367371748,0.0549598832968636,0,0.468388388388388,0.778818818818819,2.45925071022727,0.106971225918089,0.0960674838012336,0.468388388388388
1993,79,1.49849462365591,2.42168247944339,1.32092346616066,Inf,2.76867001014004,3.55779292425968,0.669293025669353,0.793172399975402,1.13877583569962,Inf,2.08865196360103,0.494669104314487,0.245133666300686,0.131632982275366,0.104407648467271,0.08810103698496,0.320442580828751,0.381217547562084,0.545456919878392,0,0.55305547281351,0.905643516715166,2.96401354784081,0.1731518088637,0.146108586302425,0.55305547281351
1994,79,1.59253131023314,2.41295183108756,1.42610961001927,Inf,2.29492474548634,3.05091534249818,0.755555247037844,0.934621865095342,1.51593474445913,Inf,1.78652402594087,0.563235381188533,0.352613429645343,0.205658670837102,0.192213090510801,0.155386487849801,0.422919163731892,0.340007003158716,0.591022825920441,0,0.613307354148886,0.9148081351347,3.29176434711342,0.237000032439096,0.191592583851257,0.613307354148886
1995,79,1.43380800675546,2.70023605726788,1.22592407784132,Inf,2.21161262947332,3.33374156954595,0.836219881650103,1.00464830701617,1.57614156987371,Inf,2.09913041006123,0.50586179867917,0.334004865504521,0.201769459055442,0.202707345447619,0.168723633171947,0.398364902743566,0.469006421532568,0.454006261616151,0,0.521743903262852,0.87999054245761,3.46638906458641,0.201416432522162,0.167649140689147,0.521743903262852
1996,79,1.22754344705415,2.13164686478727,0.95845423169726,Inf,2.50226764072463,4.0843021490503,0.607111657618208,0.925696703323592,0.945608093330751,Inf,2.16827083236319,0.510533376065976,0.342992232130762,0.20298720994393,0.18790459106195,0.123235901504354,0.279998074297996,0.424133768434174,0.449630868756918,0,0.194612663126789,0.38166568552594,3.35929713287166,0.524755276410343,0.344157049022155,0.194612663126789
1997,79,1.2689527492386,2.08335544855998,1.02919209917731,Inf,2.77315364383307,4.13292778237895,0.53862502232847,0.980727497190436,0.802935910800888,Inf,2.14914350531973,0.495589233524365,0.393469158503938,0.247462980185067,0.242693749204187,0.133289753227652,0.250623106830802,0.390909146052967,0.494006963568647,0,0.162528216704289,0.285800451467269,3.69727228123218,0.766402041708879,0.420915410254754,0.162528216704289
1998,79,0.5124862895644,1.27911019272955,0.230002350360389,Inf,1.91213760594777,12.7306012175225,0.491540957399969,0.912998895327916,0.672142991449746,Inf,2.77790027753852,0.587449717979707,0.404980590003266,0.252219712619047,0.230276319001115,0.123976319015912,0.176946941319118,0.599341563786008,0.179814336300124,0,0.143302053893541,0.332478087026738,3.63628152144324,0.772827583083167,0.416075432333756,0.143302053893541
1999,79,0.394204677443079,1.32279530734078,0.171577254905939,Inf,1.43005789818659,10.7587913641935,0.44695300704395,0.808685762068086,0.602471262749625,Inf,2.62541554671953,0.617626998836005,0.371584507916479,0.229958332785657,0.185964029592676,0.102780568333363,0.170240862480768,0.701991173346728,0.129708091610078,0,0.137876265824883,0.326874614532698,3.5978844957294,0.712373744531686,0.393722261714295,0.137876265824883
2000,79,0.228198935827886,0.894018338604355,0.109440058246684,76.313932172319,1.2087539786374,-20.4277740293198,0.455534209793806,0.734841037895613,0.640037053016756,Inf,2.42161635478511,0.628257174943099,0.29916464985557,0.20891410486617,0.153518657650889,0.0951675216749911,0.188111634154465,0.744749155611141,0.122413661466419,0,0.156607732142407,0.553580875129103,5.06414557283725,0.613141279176886,0.380091494211681,0.26538889228765
2001,79,0.260034776152937,1.21587589993064,0.0425617130185896,37.0851815391742,1.37518204162557,14.4898864202,0.473539285133317,0.682273278347264,0.668545706602529,Inf,2.57264517787704,0.579779958277641,0.279013590995965,0.154891134623312,0.105678082206375,0.0733470371630115,0.184067079753331,0.786133785390623,0.0350049811999871,0,0.174179109527792,0.494825477694691,3.02444102164825,0.440795515318613,0.305938983451886,0.174179109527792
