year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1992,56,Manufacturing,0.453997111545323,1.05623991164727,0.0223430464701385,Inf,3.27831852165327,32.0498489425982,0.706597395677224,2.5339782634659,1.20791346427555,Inf,1.70650687685997,-0.0953480699439129,-0.266861479002687,-0.266861479002687,-0.67622118714917,-0.18856362606987,0.414060678722483,0.57017614413255,0.0211533821282072,0,0.14205883711264,0.543619821733709,-Inf,2.58605040009555,0.721117660771972,0.14205883711264
1993,56,Manufacturing,0.384665052461663,1.03107344632768,0.0242130750605327,Inf,2.2985391434636,58.5038961038961,0.602471513400738,1.66609956357719,0.915200520092642,Inf,1.76313111545988,0.182694015272598,-0.00608240099449476,-0.00608240099449476,-0.0101338856424292,-0.00366447333226341,0.341705451238431,0.62692759295499,0.0234833659491194,0,0.160011731679725,0.5191268278376,-Inf,1.76544123086027,0.638394051249131,0.160011731679725
1994,56,Manufacturing,0.337349397590361,1.06024096385542,0.046650014692918,Inf,2.31138211382114,38.2280487804878,0.831816372562027,2.73271728707175,1.3480841181783,Inf,2.17204822616408,0.274412224455291,-0.0342297508533512,-0.0550929913548346,-0.150553569871851,-0.0458272522223696,0.382964044049357,0.681818181818182,0.0439994456762749,0,0.0739681086442359,0.519264515144579,-1.64067278287462,2.28524104262924,0.695608332227677,0.0739681086442359
1995,56,Manufacturing,0.2310981219895,0.768793635330411,0.0200790171564648,Inf,2.12773024660292,-7.16128277153558,0.76430909136333,2.75166396833963,1.18692531522793,Inf,2.15367828229497,0.309024940345831,-0.0921452619880365,-0.113457326839473,-0.312196438208311,-0.08671646638519,0.354885452319684,0.699401619148187,0.0261175642379444,0,0.092946833166142,0.639143519319243,-4.32361963190184,2.60019787731606,0.722237489694456,0.092946833166142
1996,56,Manufacturing,0.345290524222191,0.873987782355448,0.017474073021736,Inf,2.80424559989252,-16.380496054115,0.434572590775857,0.753389852479842,0.533280725257382,Inf,2.3617522756827,0.281737155442376,-0.128600433600606,-0.15127843353178,-0.11397163672189,-0.065741460788419,0.184004306992882,0.60492522756827,0.0199934980494148,0,0.0541753542778386,0.497508569813054,-5.67071320182094,0.733634077415675,0.42317700544356,0.0541753542778386
1997,56,Manufacturing,1.10152746636771,1.64973374439462,0.636070627802691,Inf,2.97252044989775,3.89798339264531,0.479606188466948,0.763798495477982,0.698176620567102,Inf,1.53518793799108,0.356609306700603,0.0958058983013335,0.0958058983013335,0.073176400980475,0.0459491017169546,0.312408778494281,0.332299851348482,0.385559566787004,0,0.0476784822765851,0.508950859425148,Inf,0.592553461245879,0.372077594671337,0.0476784822765851
1998,56,Manufacturing,0.915674685757096,1.48251893781736,0.270248897028219,Inf,1.99713635362361,3.84585525748296,0.516981482125671,0.912486441128917,0.882574182948314,Inf,1.25171958786041,0.389951777503645,0.0310866883480991,0.0257485701469104,0.0234952211375125,0.0133115339571665,0.413017010470658,0.382352115444005,0.182290350655549,0,0.126832530765115,0.64275013376137,7.96551724137931,0.765027322404372,0.43343653250774,0.126832530765115
1999,56,Manufacturing,0.846613822834098,1.4592778009549,0.313910907152459,Inf,2.05909056518121,4.41188938231732,0.546146253701321,0.912017525558106,0.901540619135026,Inf,1.38855182491026,0.377416329238442,-0.0315924324571638,-0.0214123944821907,-0.0195284790319216,-0.0116942990292233,0.393320756131386,0.419840538737651,0.215113878212255,0,0.0455324052446355,0.671867700644679,3.10337078651685,0.669914458585437,0.401166931121078,0.0455324052446355
2000,56,Manufacturing,0.981767571329158,2.11176061238692,0.426791927627001,Inf,1.36845670649095,2.28179769654482,0.376855642393417,0.760329544269475,0.806986474221327,Inf,1.20127858696369,0.39043726340045,0.0523399352608767,0.000713227629341087,0.000542288038377307,0.000268783856428069,0.313712111814084,0.535095234956831,0.202102418770184,0,0.0424088384200709,0.294545678151967,79.5,1.01756178955053,0.504352230906008,0.0446635374177547
2001,56,Manufacturing,1.04804280484371,1.85587158546888,0.212278231484089,4.20991030409101,1.79627692951265,2.53270597525665,0.507844560269183,0.801261632627569,0.901356003653481,Inf,1.16800704075749,0.330579156598332,0.00592407826019175,0.0017668303583028,0.00141569337746966,0.00089727518638253,0.434795803918981,0.435282692482777,0.114381961093745,0,0.342690353500775,0.639796764080574,2.375,0.577748631149418,0.366180642607376,0.342690353500775
2002,56,Manufacturing,1.06858184561227,1.86051043500126,0.27005280362082,4.0954178462829,2.37894903953008,2.8532398275988,0.494198625890451,0.812253046624797,0.893040058533016,Inf,1.31966077643004,0.232654001741001,0.000921706180552,0.000844897332172666,0.000686270432142411,0.000417547100578239,0.374489137448914,0.425651248437342,0.145149846268203,0,0.214754257278573,0.514040133130837,36,0.643576092833673,0.391570609745296,0.214754257278573
2003,56,Manufacturing,0.708832387756531,1.40610772571268,0,4.0167302941837,2.49362129583124,6.16988616764402,0.566997400621315,0.874944968938023,0.8868092912566,Inf,1.78196762141968,0.306040868811674,-0.033069633522489,-0.041176306152685,-0.0360270019077435,-0.0233468585557598,0.318186140873645,0.495890410958904,0,0,0.338962442583086,0.642934342069711,-5.77073170731707,0.543119894340361,0.351962213909846,0.338962442583086
