year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1992,36,1,0.374271925445166,0.847395573306707,0.0582293226826427,Inf,4.70981357720718,-21.8766630316249,0.647671103735726,0.859131827564646,1.14970083902618,Inf,3.939689709348,0.332532438724085,0.0450926927505745,0.0372964323634533,0.0320425520980548,0.0241558215142426,0.16439647574248,0.558326787117046,0.0687156323644933,0,0.248307886038092,0.788210294349126,5.78758797184901,0.32648970886759,0.246129806062524,0.248307886038092
1993,36,1,0.398284467933392,0.67570571704207,0.0130447548341093,Inf,4.94186573934079,-5.22042941214512,0.373350014337647,0.547758879830088,0.727192879728305,Inf,2.50546261522704,0.190186253073764,0.0669445700446586,0.0498863404089268,0.0273256859412162,0.0186250659069255,0.149014402397625,0.41056519445048,0.0193053788137434,0,0.1471162854881,0.692614408041427,3.92447349310094,0.467145731337004,0.318404451145624,0.1471162854881
1994,36,1,0.416482200529811,0.864293403974792,0.0643877538677408,Inf,3.19010831690122,-15.9528478474017,0.401868613269804,0.522757742422605,0.85300117244469,Inf,2.50482841627946,0.340125715882106,0.35930716580528,0.342243330074033,0.178910350588696,0.137536852457691,0.160437581535712,0.518124055309858,0.074497564798746,0,0.418924167394893,0.802709000873871,21.0566470203012,0.300817543746915,0.231252680433899,0.418924167394893
1995,36,1,0.33368303717789,0.746377286735296,0.0428660415710445,Inf,5.14231808071179,-13.8793304033092,0.494164131500343,0.599674388990662,1.09638369676764,Inf,4.71626548361592,0.397120251838261,0.120051597040155,0.0909653955229788,0.0545496179795362,0.044951835675198,0.104778692636588,0.552929807607836,0.057432135640868,0,0.226320332731696,0.797875958042324,5.32424617926477,0.213512577632814,0.175945912360719,0.226320332731696
1996,36,1,0.591603053435115,0.861807168934617,0.0571274477265184,Inf,5.11496238292646,-16.4794356049234,0.449522577263868,0.582420643025578,1.14091825494149,Inf,2.64251672844558,0.393119341263913,0.0590375822053814,0.0546745486674075,0.0318435857920048,0.0245774440277118,0.170111535122918,0.313531988639099,0.0662879699610071,0,0.157567492396171,0.865051095938344,33.153452685422,0.295642694012451,0.22818227230293,0.157567492396171
1997,36,1,0.487194855592917,0.757367656470636,0.0871928238365655,Inf,5.40263207369806,-10.6605258750628,0.46116729938853,0.640580461259394,1.04894638185676,Inf,3.41523479940445,0.43569139409935,0.0977825431237628,0.0660249159518648,0.0422942711150582,0.0304485321818761,0.135032384733532,0.356726087481389,0.115126151865116,0,0.165344197626669,0.636576454230931,4.57581326961956,0.389041378494856,0.280079041933521,0.165344197626669
1998,36,1,0.840401210599276,0.960321665227205,0.317129108816037,Inf,9.15233311142044,-40.1013352844339,0.358618094973255,0.518777937372958,0.740002902845802,Inf,1.65689712506424,0.31021648102028,0.106475272995977,0.0975122471879362,0.0505872024647596,0.0349696563230988,0.216439566191746,0.124875298527767,0.330232171468303,0,0.120477076081025,0.730041911059539,29.1059850374065,0.446602791785081,0.308725238414604,0.120477076081025
1999,36,1,1.46910277673747,1.62347806813057,0.425766411641967,9.89974092198873,6.76438261213982,2.95108735626548,0.358512764455511,0.554150860005156,0.83611015598137,Inf,1.13333113633475,0.432451855175049,0.0674359869066015,0.0441569878537128,0.0244696327943722,0.015830843785463,0.31633540539172,0.0950892373747122,0.262255721219711,0,0.0979971146301749,0.55191978334416,4.386382058903,0.54569352878347,0.35304121976428,0.0979971146301749
2000,36,1,2.02621947561049,2.15785684286314,0.601887962240755,7.01863163604632,13.5230173199635,2.57018862058244,0.511211201409968,0.743058104433675,1.08232833866744,Inf,1.37910468511052,0.401818566719423,0.0842750430951925,0.0572788032137421,0.0425614789402327,0.0292815658062222,0.370683391137199,0.0610037536493813,0.278928587979054,0,0.270589142080083,0.55055963267396,4.44917509313465,0.453522195838733,0.312015473914395,0.270589142080083
2001,36,1,0.672876047423052,0.722008592558582,0.0491325451355296,12.4774023912289,13.8392156862745,-3.70894102726696,0.362916584898473,0.642077772218081,0.883463361001535,Inf,1.42803527120559,0.340523325394522,0.0295538493958419,0.0100593621648702,0.00645889284875468,0.00365070936313159,0.254136989622173,0.0680498066670073,0.0680498066670073,0,0.222857598013999,0.809574224467241,1.51601060575158,0.769218397377638,0.434779283595184,0.222857598013999
2002,36,1,1.83660701748912,1.96814203472861,0.303649156746806,10.0993403798776,16.187878069031,4.0957215373459,0.434581141134569,0.878267239830262,0.835472747533784,Inf,2.01471241042552,0.463011488825936,0.133305791627321,0.105606704438149,0.0927509088144636,0.045894682126192,0.2157038090825,0.0668320755913501,0.154282135836134,0,0.133200203080047,0.216947029954307,8.74574083634486,1.02094765505135,0.50518176797375,0.133200203080047
2003,36,1,1.09981834661991,1.20389941826341,0,16.8939142553756,9.3465272324934,9.27544021060878,0.451923012908852,1.07132035133054,1.03472769842367,4.54851246314661,1.57094258406424,0.485634876206751,0.227866984865895,0.198323561474323,0.212468067555795,0.0896269814322901,0.287676339984155,0.086453295071471,0,0.099356221747322,0.173591594436312,0.413298624891664,22.5219374878664,1.37058153873348,0.578162580083929,0.203578674728114
2004,36,1,2.10610762128207,2.24639424376426,0,10.7905343997092,9.59759927554382,2.05981944001683,0.418768498078382,0.716909328321596,1.02588512302076,8.643818537562,1.14287467587551,0.475561839747491,0.267620595772278,0.236301175162609,0.16940651676743,0.0989554882170024,0.366416814474938,0.0624496892616279,0,0.0484471644399532,0.138037635833554,0.392222634508349,12.3550597841936,0.711945897395255,0.415869207425817,0.182919692552346
