year,id,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2003,38,12.9489753515736,14.728112766004,0,17.8310434539552,1.69909954208796,0.660599451481263,0.393073633290091,0.410882766937499,2.45897478473326,1.98863369318645,0.615746491568702,0.666665058892758,0.568784185292727,0.393000636678468,0.161477189006648,0.154478188144524,0.638369261818577,0.120798736586065,0,0.197660149597615,1,1,4.2777918850779,0.0453073728154772,0.0433435886838187,1
2004,38,3.575463008182,3.83436591358182,0,12.8949820613971,2.54540442029995,0.842229041239977,0.531463206892606,0.683669508411191,4.74245183323283,16.3508887493696,0.62257628502892,0.723936760843894,0.713339619648554,0.457291664043872,0.312636367157409,0.243033694258012,0.853651543871317,0.0675217001285019,0,0.0325036280925767,0.987765314019099,1,3.59348234868832,0.286391472184328,0.22263173706181,0.987765314019099
2005,38,9.11957420603501,9.91577373097563,0,16.9165041971297,1.61394523998939,0.616431793782858,0.4463878557929,0.485848994241141,3.17223913413275,8.28456341128653,0.554265006751685,0.76618888425575,0.735687536866133,0.479545048913404,0.232986479707896,0.214063086140556,0.805369002833124,0.0802962579161513,0,0.0538818805086048,0.989561889680655,1,3.70468724810576,0.0884010125637227,0.0812209944159227,0.989561889680655
2006,38,10.0820107380966,11.2775266977403,8.96342557083014,15.2905367704497,1.53895809068836,0.786586549004614,0.538215823687019,0.581579986162812,3.49382797897866,6.30141049756026,0.71683840563181,0.772413214273985,0.695583443111697,0.477168411564862,0.277511598195223,0.256819589667809,0.750818900687448,0.106008701347893,0.79480419874565,0.0854119603690955,0.18261510905068,0.892898535454641,4.10777612081821,0.0805697865422735,0.0745622873205224,0.18261510905068
2007,38,7.03277370031489,7.62847569499061,6.33926107073219,19.4606106218091,1.66324730968513,0.856741043544838,0.574402133485748,0.645029322364653,5.23367522770165,5.1432626324801,0.744432755781997,0.825529244038623,0.747262062290565,0.498912977584344,0.321813499850161,0.286576678748174,0.771597070419559,0.078089256424701,0.83099970743762,0.11168049826162,0.385736688288545,0.923765058093948,3.88106605722227,0.122957404111974,0.109494239720562,0.385736688288545
2008,38,4.50600750674127,5.21987565261241,4.16666716993438,35.8347282909718,1.5911653857054,1.66663852100763,0.603649034014438,0.665435856294604,6.91897560207589,1.37968018339548,1.34735150500879,0.838492662875239,0.670901896601025,0.411985845261331,0.27415015372273,0.248694857519624,0.44802639234852,0.136759607580665,0.798231116453718,0.437528233919268,0.375620362978635,0.924386894361047,3.34226753848424,0.102355539060944,0.092851657595096,0.375620362978635
2009,38,3.58386228336193,4.69683436286345,2.97017572936871,16.4840175526163,1.37143052632003,1.92083340906475,0.364173865979074,0.386670598657854,4.49802655286597,0.55877493802395,1.51186999654753,0.785049535242409,0.75710162846518,0.486291306967106,0.188034550787081,0.177094585250227,0.240876442293776,0.236962173565558,0.632378214750993,0.651736220072677,0.443638503028532,0.881476596988052,3.60604039347887,0.0617747037347087,0.0581806135684162,0.443638503028532
2010,38,3.73542303131757,4.26303131756992,3.34930320150659,25.6361602855949,1.70304270575544,1.94026088621968,0.458237296596311,0.50050596795154,5.8209867200907,0.774654070487896,1.48512444886278,0.831625269473955,0.716520450054556,0.451047400975483,0.22575191601726,0.206686741659798,0.308551446275902,0.12376364303913,0.785662349629608,0.591537970371346,0.440537619496239,0.857037306259475,3.48135729671167,0.0922418835594382,0.084451882818151,0.440537619496239
2011,38,7.31610146406515,8.40399822734683,5.53817506169727,27.7160222756489,1.54377788906412,1.24075878050388,0.443573969566338,0.474305357449107,4.42616338747718,Inf,1.09311967505209,0.817182048761662,0.563019772774849,0.352296792107708,0.16709625590882,0.156269686540703,0.40578719758676,0.129449903944725,0.658992887894229,0,0.147594577725529,0.745226422983463,2.67184799205264,0.0692813149356204,0.0647924114710559,0.147594577725529
2012,38,0.488056319899129,0.863057797508422,0.314033347999974,26.8061402247047,1.80532585206278,-16.0870778703855,0.270530815800361,0.320022033286136,1.67279721228223,Inf,2.55255196301335,0.69269182912644,0.567821726395065,0.403908216065587,0.129259528566285,0.109269619200692,0.105984449962379,0.434503319119406,0.36386131833414,0,0.145130910365197,0.794061266718397,3.46414191197064,0.182941146055235,0.154649406409854,0.161097344246702
2013,38,2.64711769214549,3.77941968932728,1.88749242731055,15.0527168819455,2.52570654953163,2.57236304957792,0.296046975779655,0.345694979910807,2.16892533352016,Inf,1.8917392340112,0.60000112353449,0.519814467004601,0.316216441429211,0.109314436367338,0.0936149211769224,0.156494600554393,0.299596787406093,0.499413291580358,0,0.17747498238876,0.288313856427379,2.55314100191074,0.167703128871359,0.143617949395624,0.196257732058247
