year,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
1992,0.899631232964566,2.29886163219497,0.22639089305756,Inf,2.11137848057752,2.81545488211332,1.39421725044318,2.79133520988863,11.2855022266205,Inf,1.5907378992886,0.192125569975447,0.00819887758681164,0.000175377060680463,0.000489536164484151,0.000244513723332722,0.876459441286142,0.608662295996652,0.0984795647928581,0,0.591957034320147,0.81700288184438,1.15432098765432,0.934279769918003,0.4666544409805,0.591957034320147
1993,0.89850136239782,2.51021798365123,0.204813805631244,Inf,2.09340659340659,2.96090813411517,1.58904220124264,3.03436055469954,14.7182361733931,Inf,1.78136589778381,0.245467932767989,0.0334636672929467,0.0201086680546387,0.0610169491525424,0.0319535221496006,0.89203582667635,0.642062415196744,0.081592039800995,0,0.581825037707391,0.830316742081448,3.43229166666667,0.817257318952234,0.42798353909465,0.581825037707391
1994,1.15011636927851,2.4800232738557,0.105702094647013,Inf,2.58072043167566,3.00183462193684,1.51021888185654,3.25152590489709,9.6207475850483,Inf,1.79142879486979,0.22748504823853,0.0416903130047584,0.0245776400227005,0.0799148332150461,0.0371176160337553,0.843024789029536,0.536247751622742,0.0426214123719403,0,0.282675622726001,0.721522530086762,3.23728813559322,1.01433640880057,0.471123417721519,0.282675622726001
1995,0.764280415430267,1.95511869436202,0.0743694362017804,Inf,2.80859679177698,4.49844660194175,1.61251479084012,3.11049946294307,6.05673202614379,Inf,2.19759059002087,0.221565157335866,0.0316829973669444,0.0153235205248845,0.0476638023630505,0.0247094034941185,0.733764877845062,0.609087459685069,0.0380383228988807,0,0.315546967895363,0.801426872770511,2.52233676975945,0.903329752953813,0.468295399178673,0.315546967895363
1996,0.719767960731816,1.74178194258516,0.0304923397292875,Inf,2.51549992723039,4.64908762783236,1.45946116077049,2.83089133089133,5.70777941900542,Inf,1.9799316823228,0.254518007332327,0.0521889152469269,0.0321759758464524,0.0910866910866911,0.0469595870577867,0.737127030089387,0.586763450042699,0.0175064047822374,0,0.389259915496797,0.916314569987733,3.5693215339233,0.895848595848596,0.461853204079063,0.389259915496797
1997,0.609399809463322,1.78342330898698,0.054144172753255,Inf,2.10630240735732,4.17105796513985,1.35823653643083,2.50334509183798,5.43294614572334,Inf,1.83226495726496,0.243245869776482,0.0196793002915452,0.0120505344995141,0.0301666463933828,0.0163674762407603,0.741288278775079,0.658297720797721,0.0303596866096866,0,0.320581484315226,0.963733741392502,3.52173913043478,0.794915460406277,0.431296198521647,0.320581484315226
1998,0.796099000163908,1.96230126208818,0.0667103753483036,Inf,1.85340829234013,3.06659853517288,1.14108251996451,2.15307342740971,4.90705914418098,Inf,1.50384229869696,0.267496111975117,0.00938680293268163,0.00783159297933793,0.0168619947381009,0.00893649385219926,0.758778045379643,0.594303374540595,0.033995990644838,0,0.420903573836817,0.822791638570465,3.12962962962963,0.886749581439847,0.469958169603245,0.420903573836817
1999,0.86433041301627,2.28735919899875,0.0400500625782228,Inf,2.31503957783641,3.42834921252187,1.39295307315532,2.1719635378172,5.18740806119447,Inf,1.92952506018823,0.253573049001815,0.00362976406533575,-0.0137250453720508,-0.029810298102981,-0.0191183441301943,0.7219149944699,0.622127380170716,0.0175093018165901,0,0.436563876651982,0.879955947136564,Inf,0.559251047055925,0.358666455996208,0.471806167400881
2000,0.586852316822643,1.7674047021228,0.0374343757133075,6.64421997755331,1.79775715390565,3.52171326591315,1.06112206488618,1.77378277153558,3.58353510895884,Inf,1.52912307890998,0.214695945945946,-0.114611486486486,-0.115033783783784,-0.204044943820225,-0.122064886180319,0.693941566588994,0.667958155753584,0.0211804210254423,0,0.889781347612673,0.977465417224453,-Inf,0.671460674157303,0.401684889765191,0.889781347612673
2001,0.586797682035777,1.85638699924414,0.0450995212899975,6.94647887323944,1.69874975193491,3.62753751103266,1.15083068881837,1.82964831577385,3.79151291512915,Inf,1.67345276872964,0.305839416058394,0.00446066504460665,0.0048661800486618,0.00890339813028639,0.00560014933731566,0.687698338622363,0.683903365906623,0.0242942453854506,0,0.801559356136821,0.998239436619718,Inf,0.589998516100312,0.371103229419451,0.801559356136821
2002,0.478134110787172,2.00453514739229,0,12.1443406022845,1.72198641765705,3.77136407610448,1.1837044534413,1.73336297613754,3.22887907233573,Inf,1.88994828700711,0.306199230440359,0.00171013253527148,0.00171013253527148,0.00296428042092782,0.00202429149797571,0.626315789473684,0.76147382029735,0,0,0.523779125438877,0.985317586977338,Inf,0.464354527938343,0.317105263157895,0.538461538461538
2003,0.571611662928549,1.71355334828581,0,6.93683347005742,1.72811447811448,3.79703637180063,0.916540212443096,1.43419267299864,2.38063063063063,Inf,1.58115183246073,0.271641438032167,-0.127483443708609,-0.10182119205298,-0.146031207598372,-0.0933232169954476,0.579666160849772,0.666417352281227,0,0,0.667367157009907,0.936955869108376,6.65432098765432,0.564959294436906,0.361044873184479,0.667367157009907
2004,0.850043091065786,1.7762137316863,0,4.88944268237426,2.35825062034739,3.99370836417469,1.12324346830436,1.81544414535666,3.30201958384333,Inf,1.745269286754,0.295431378000185,0.0370679269761839,0.0386433138726717,0.0701547779273217,0.0434058499011138,0.643593213281982,0.521429726669901,0,0,0.813813813813814,0.95031395031395,-28.5714285714286,0.616251682368775,0.381284480066618,0.813813813813814
2005,1.37792329279701,2.8110383536015,0.232927970065482,7.50639658848614,3.30385117493473,3.63688016528926,1.51305469001827,2.11982538009935,4.5513897866839,Inf,2.34309484193012,0.281068030109359,0.0649765658287175,0.0541826445107229,0.114857744994731,0.0819813043945417,0.64575051036854,0.50981697171381,0.0828618968386023,0,0.748498498498498,0.802552552552553,8.24324324324324,0.401023633900346,0.286236166326421,0.748498498498498
2006,0.892044420171127,1.75787365738212,0.0853813945020936,4.01696832579186,2.24810765349033,3.41196252702378,1.12266835282959,2.13081308130813,5.03687943262411,Inf,1.47100248550124,0.247254294564911,0.0527316248943959,0.0347085328076598,0.073957395739574,0.0389661713563073,0.763199494151122,0.492543496271748,0.0485708367854184,0,0.868671679197995,0.917794486215539,4.00534759358289,0.897839783978398,0.473047739487828,0.868671679197995
2007,1.08978366887583,1.65887207702889,0.135050643991497,Inf,3.07976268951879,3.57639020687037,1.17642652016481,2.67708481318369,7.58920660491341,Inf,1.42047339062264,0.256155805561452,0.0851729993631925,0.05359796221609,0.143486290666288,0.0630540641778,0.828193282557123,0.343057440072365,0.0814111261872456,0,0.884298440979955,0.890534521158129,3.69815668202765,1.27574939622105,0.560619303283806,0.884298440979955
2008,1.87172284644195,3.66011235955056,0.406835205992509,5.74286696459264,3.16701570680628,2.94016191481873,1.59029033793432,2.05941814595661,6.79658258746949,Inf,2.13686364799181,0.27582904345744,0.0900873937507482,0.0565665030527954,0.116494082840237,0.0899571632555926,0.744217039504998,0.488616014325915,0.111153747761576,0,0.891812865497076,0.892230576441103,3.68872549019608,0.295118343195266,0.227891480247501,0.891812865497076
2009,1.16413279553211,2.81135587961527,0.354328265591064,6.08583860759494,2.03183273686193,2.63532031517643,1.28304561754649,Inf,5.64173083975064,Inf,1.69793621013133,0.298862528436789,0.0889177770555736,0.0549886252843679,Inf,0.0705529146860145,0.755650070886498,0.585917669131442,0.126034654011698,0,0.747359644246804,0.895775430794886,3.62864721485411,Inf,0.30005837711617,0.747359644246804
2010,1.08885411232829,2.0226047643888,0.407407407407407,4.54830354830355,2.52513966480447,2.9860567930624,0.714064977839223,1.13641364136414,1.37657756525829,Inf,1.50971458046768,0.227834405785548,0.0384943909800125,0.0271055179090029,0.0308030803080308,0.0193551010450128,0.472980116293254,0.46165749656121,0.201427097661623,0,0.60868613937206,0.629143419757138,3.38,0.59153562415065,0.37169113162282,0.946832950443059
2011,1.99900024993752,2.88527868032992,0.882279430142464,4.98923992673993,4.52876480541455,2.88916876574307,0.79737294647104,1.14219077568134,1.39949910095042,Inf,1.88782051282051,0.263112008443078,0.112559078603221,0.0774560638737209,0.0884696016771488,0.0617613698730379,0.422377520032198,0.307172557172557,0.305786555786556,0,0.470067862336403,0.484852157052836,3.20653594771242,0.432494758909853,0.301928213384069,0.960615608337373
2012,2.37748943874472,3.44990947495474,1.54888352444176,5.9492341356674,2.55993247045582,1.67434413105062,0.509787744693617,0.705339075390443,0.90948016324346,Inf,1.18901425697542,0.330734147417979,0.107400323672208,0.0737089892599676,0.0519898303325896,0.037575939398485,0.428748218705468,0.310854543864253,0.44896352663343,0,0.431489246584607,0.448261869335858,3.19474835886214,0.383593628392051,0.277244431110778,0.970512647098607
2013,2.1256157635468,3.28294334975369,1.68288177339901,8.88380952380952,1.79489225857941,1.25799055967633,0.367924900406264,0.507480550568522,0.641364136413641,Inf,0.874800712745006,0.276693825042882,-0.0225128644939966,-0.0188679245283019,-0.00957510472770796,-0.00694197925294837,0.420581390762434,0.352527431304511,0.512613710963144,0,0.428714859437751,0.465863453815261,6.17647058823529,0.379304716827158,0.274997041770205,0.96285140562249
