year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2009,91,Manufacturing,0.200275482093664,0.200275482093664,0.0818181818181818,NaN,NaN,0,0,0,0,NaN,0,NaN,-Inf,-Inf,-0.0955892583831919,-0.0763163741390802,0.0403799155743168,0,0.408528198074278,0,1,1,3.62404580152672,0.252539307082232,0.201621861808487,1
2010,91,Manufacturing,0.206642941874259,0.338790035587189,0.00450771055753262,NaN,0,0,0,0,0,NaN,0,NaN,-Inf,-Inf,-0.0812867647058824,-0.0736693044564765,0.0237900874635569,0.390056022408964,0.0133053221288515,0,0.749333333333333,0.749333333333333,3.45474736257635,0.103400735294118,0.0937109537692628,1
2011,91,Manufacturing,0.320462306277909,0.688205936432887,0.0982400840556869,NaN,0,0,0,0,0,NaN,0,NaN,-Inf,-Inf,-0.0744461367294252,-0.0715056440903055,0.0271829349269588,0.534351145038168,0.142748091603053,0,0.999737325978461,1,3.45441595441595,0.0411225250332156,0.0394982569721116,0.999737325978461
2012,91,Manufacturing,6.93866715488832,7.27499084584401,6.68802636396924,NaN,0,0,0,0,0,NaN,0,NaN,-Inf,-Inf,-0.0562812117887712,-0.0545775916044704,0.220172099491902,0.0462301187839742,0.919317495470103,0,1,1,3.91765402843602,0.03120893185688,0.0302642441973215,1
2013,91,Manufacturing,6.47124239791486,6.85994787141616,6.05890529973936,NaN,0,0,0,0,0,NaN,0,NaN,-Inf,-Inf,-0.0328615704718351,-0.0320617466694861,0.16696553182491,0.0566630360444793,0.88322905848679,0,1,1,3.16476299257567,0.0249463577450747,0.0243391837597801,1
