year,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2002,2.23202614379085,2.23202614379085,0.0155228758169935,0,NA,0,0,0,0,NA,0,NA,Inf,Inf,0.233196721311475,0.155294759825328,0.745633187772926,0,0.00695461200585652,0,1,1,Inf,0.501639344262295,0.334061135371179,1
2003,2.15340909090909,2.15340909090909,0,0,NA,0,0,0,0,NA,0,NA,-Inf,-Inf,-0.147616606868273,-0.0957765214499501,0.756235450615231,0,0,0,1,1,-Inf,0.541260891850333,0.351180578649817,1
2004,3.42386185243328,3.42386185243328,0,NA,NA,0,0,0,NA,NA,0,NA,Inf,Inf,0.141160949868074,0.110271384403985,0.749227069735486,0,0,0,1,1,Inf,0.280123131046614,0.218825145997939,1
2005,2.75406698564593,2.8555023923445,0,1.97845303867403,19.5094339622642,1.84682826199072,1.00589887640449,1.42329093799682,74.6041666666667,Inf,1.20006702412869,0.422507679419157,0.139067299636973,0.139067299636973,0.197933227344992,0.139887640449438,0.838202247191011,0.0355227882037534,0,0,0.999043062200957,1,Inf,0.415341812400636,0.293539325842697,0.999043062200957
2006,2.06132430398796,2.12415349887133,0.103085026335591,4.15517649846008,72.7185628742515,5.86981258366801,2.67934616559731,4.51105967078189,46.3994708994709,Inf,3.10644704215374,0.307543189463481,0.0968698329437254,0.0661383203147272,0.298353909465021,0.177207454934311,0.862511457378552,0.0295784626284095,0.0485299326957138,0,1,1,3.15213358070501,0.683641975308642,0.406049495875344,1
2007,5.86288848263254,5.86288848263254,4.62522851919561,36.8305084745763,Inf,0.816917293233083,0.576698513800425,0.674425822470515,30.6056338028169,Inf,0.677580293108824,0.927749654855039,0.0713299585826047,0.034054302807179,0.0229671011793917,0.0196390658174098,0.851114649681529,0,0.788899282818834,0,1,1,1.89024390243902,0.169770328988206,0.145169851380042,1
2008,3.41958598726115,3.41958598726115,2.4546178343949,13.5365853658537,NA,1.09575518262586,0.681957812819988,0.932250839865622,24.4852941176471,Inf,0.775320139697322,1,0.35975975975976,0.248648648648649,0.231802911534155,0.169567888593078,0.879582224042597,0,0.717811408614668,0,0.631578947368421,0.958047292143402,3.23783783783784,0.367021276595745,0.268482490272374,0.673531655225019
2009,16.8823529411765,16.8823529411765,12.5392156862745,Inf,Inf,0.926234567901235,0.753830695805074,0.802406417112299,25.0083333333333,Inf,0.87137049941928,0.69943352215928,0.109630123292236,0.0666444518493835,0.053475935828877,0.0502386335091686,0.865109269027882,0,0.74274099883856,0,0.554166666666667,0.85,2.55038759689922,0.0641711229946524,0.0602863602110023,0.708333333333333
2010,5.98241758241758,5.98241758241758,1.71648351648352,Inf,NA,1.15527128363476,0.836741214057508,Inf,28.4673913043478,16.9514563106796,0.962160176340926,0.662466590301642,0.495227185948835,0.362924780450554,Inf,0.303674121405751,0.86964856230032,0,0.286921381337252,0.0493610223642173,0.933333333333333,0.933333333333333,3.73775216138329,Inf,0.155750798722045,1
2011,1.78605641298563,1.78605641298563,1.01596593932943,8.28592592592593,NA,3.78672985781991,1.51469194312796,3.08409153570444,75.5810810810811,38.4398625429553,1.6665673420739,1,0.56374038977293,0.385392454854282,1.18858560794045,0.583750846310088,0.90886932972241,0,0.568831942789035,0.0394041976980366,0.712346993081426,1,3.1609022556391,1.03611800385994,0.50886932972241,0.712346993081426
2012,2.30249110320285,2.30249110320285,0.43914590747331,87.6818181818182,NA,2.10819672131148,0.856952465570857,1.24612403100775,4.81647940074906,12.9463087248322,1.19258114374034,1,-0.00129600829445308,-0.034473820632452,-0.0429586563307494,-0.0295424255886273,0.718569524655709,0,0.190726429675425,0.0661928031985784,1,1,-0.0393700787401575,0.453811369509044,0.312083518436251,1
2013,2.97605177993528,2.97605177993528,0.985760517799353,17.2008928571429,NA,1.262037340321,0.666263185197994,0.909155261915998,4.83437892095358,Inf,0.837973031752936,1,0.35530755255645,0.287049052686219,0.260972156677678,0.191250216150787,0.795089054124157,0,0.331230969986951,0,1,1,5.20532319391635,0.364558754129306,0.267162372471036,1
2014,1.14002403846154,1.14002403846154,0.702524038461538,30.234693877551,NA,12.7167381974249,0.742792679869641,1.27440860215054,4.14405594405594,Inf,1.56193990511334,1,-0.329395882551468,-0.276071549105636,-0.351827956989247,-0.205063925795939,0.475557783905741,0,0.616236162361624,0,1,1,6.17721518987342,0.715698924731183,0.417147154675357,1
