year,id,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2002,78,0.865558433050474,1.44763084356095,0.269857615182255,19.7028823047698,1.73163174147621,6.71225509028045,0.418807123597423,0.585233505556067,1.40693859943441,Inf,2.07553771158097,0.664537409515088,0.327166323260073,0.202092054770626,0.118271041658442,0.0846375921603788,0.201782468832335,0.402086217698061,0.186413280970476,0,0.248485280275831,0.490154070928419,3.69496964240368,0.397381927339472,0.284376031752509,0.248485280275831
2003,78,0.765782506231149,1.09959946077528,0,17.5145154527292,2.98457882290051,27.6574422091959,0.433517076247102,0.658541980148895,1.32075061100137,1.34306330502544,2.50515431184116,0.638321708062769,0.355736095796173,0.236860486895342,0.15598257405909,0.102683065757334,0.173050048932311,0.303580500402184,0,0.322782310130118,0.194345532152103,0.460564517713986,4.22402260793953,0.519067679702118,0.341701379201295,0.207306963207009
2004,78,0.596878704711175,0.870527054654245,0,17.4957745425537,3.13663338916217,-19.5622622050646,0.463297026108196,0.596165836470636,1.3841196870954,1.38594144027615,2.90948304452367,0.661109492316822,0.305664299744025,0.22404714562238,0.133569253978825,0.103800376274879,0.15923688814074,0.31434789818423,0,0.334283262369211,0.341942668933528,0.820739711745227,5.13212918660287,0.286789689712818,0.222872231574083,0.341942668933528
2005,78,0.877190361922572,1.07531178648954,0,76.4363770612848,5.10222165649999,39.9970378383948,0.545698595976294,0.679477423682653,1.63764482795715,1.77110624208006,2.80127904459518,0.664416974443024,0.36173440966509,0.220345117384346,0.149719532681367,0.12024202118687,0.194803369207067,0.184245562130178,0,0.308111723063774,0.724421367156752,0.920131085975193,3.50599830224952,0.245151496985288,0.196884875116674,0.724421367156752
2006,78,1.57877879016171,2.03631552264123,0.466174373261693,52.4907320726456,3.53445624427196,4.48631453815995,0.58620315756836,0.733573413187172,1.44238355107216,4.16066885462779,2.28316159438584,0.652169637156422,0.390888833516521,0.252360417045653,0.185124892485518,0.14793447331743,0.256750621160499,0.224688525620069,0.228930324440603,0.140891567690215,0.278366917257458,0.627625850501975,3.86834355333226,0.251397548090419,0.200893371878441,0.486384533948708
2007,78,1.42104340055206,1.83686687518531,0.441660019960997,11.3671890824984,3.68063087490962,6.02055119210387,0.727511479195748,0.956389654923677,1.71429048425883,6.3243306285906,2.7429314182177,0.696234367883779,0.24127404984789,0.147949430205038,0.141497304499951,0.107634908814635,0.26523137777483,0.226376489363879,0.240442040698481,0.115033751699645,0.531506369555139,0.603361653665518,3.54283958280088,0.314604212130028,0.239314775677069,0.784888935921469
2008,78,0.674581511841697,1.01857666714706,0.115374481211523,9.13224650951551,3.38596632289899,195.388997727451,0.79459276690075,1.19864269534149,1.62982323572361,7.81921185664647,3.56347881514596,0.679101966463714,0.276344481480605,0.171564945120217,0.205645068245013,0.136324264446249,0.222982318155918,0.337721416954172,0.113270296613682,0.101620570137812,0.38237551949599,0.649428601681295,3.61420238769644,0.508499378891543,0.337089551382641,0.638535730357474
2009,78,0.784601955543526,1.09867442568596,0.290174239604831,11.1453554506248,3.67810544821524,37.3576454130265,0.797321632428445,1.37740413546191,1.66199262803166,7.8435865834274,3.35517430817478,0.686621329012012,0.313155458177335,0.199499019405564,0.27479077434982,0.159064883820318,0.237639406836716,0.285864913936032,0.264113037330108,0.101652684514645,0.406872728030972,0.5135953236535,3.77574995684179,0.72753889953629,0.421141833467008,0.621346604296845
2010,78,0.633745319433615,0.804406711138064,0.171211989950619,13.5135922422218,4.64628444118559,-14.0181007500148,0.85993992180778,Inf,1.83113379117753,8.54281421232106,3.40853251387503,0.701996052551202,0.276958961839222,0.193984599192114,Inf,0.16681510106118,0.252290367865715,0.212158090355809,0.212842567795576,0.100662369616737,0.474602084984185,0.764354407580637,3.33788598072318,Inf,0.410327109152113,0.690039414426843
2011,78,0.679703943709853,0.879039348961558,0.128822678902317,13.6523233215548,4.56731007111312,-26.8112904764796,0.915263763220142,1.53360281943257,1.75269775707654,456.961265523359,3.68938108976234,0.71927369692703,0.338071025589426,0.236706562454908,0.363013851559038,0.216648939131382,0.248080569871165,0.226765053791036,0.146549388323174,0.00200293511129852,0.465994860469608,0.699955860849308,3.33520264533715,0.67558564105821,0.403193739850591,0.741743371599504
2012,78,0.481582129950905,0.648224800955987,0.104933628000058,12.6987347458262,5.25991943496479,-9.11144904996265,1.00550664088413,1.92081063285596,1.80407151745924,753.215690420808,4.9445528748716,0.726528422437441,0.380765405084901,0.273626267807276,0.525584244632909,0.275133029400556,0.203356434106339,0.257075432410672,0.161878453038674,0.00133495179889624,0.509524320116679,0.658341858964827,3.55394314822967,0.910291344438075,0.476519640361896,0.752745628528116
2013,78,0.527856008941057,0.70942397460028,0.089050077520673,11.8799148360395,4.90048692350095,-11.4246868930413,0.985094697428023,1.94383838164592,1.77103542790696,703.776424361493,4.67948677754613,0.731975572703199,0.366954086039335,0.258545115294362,0.50256991849625,0.254691422122393,0.210513405477469,0.255937171790008,0.125524482832495,0.00139972676453571,0.478529341579113,0.601632838304069,3.38490517452265,0.973250274030583,0.493221912516252,0.68483421834961
