year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2003,94,Manufacturing,3.01149425287356,3.01149425287356,0,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.0773366434329261,0.0773302170806813,0.000250242601606137,0,0,1.12641692709726,1,1,581.383512544803,8.31027312142455e-05,8.30958257241753e-05,1
2004,94,Manufacturing,5.30656934306569,5.30656934306569,0,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.0921050447566542,0.0920975651393538,0.000430933050075369,0,0,1.14360443783983,1,1,11099,8.12140612958682e-05,8.1207466107738e-05,1
2005,94,Manufacturing,4.57142857142857,4.57142857142857,0,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.116828175410128,0.116826369128036,7.06789225881738e-05,0,0,1.15680855214963,1,1,158681,1.54612533628226e-05,1.5461014316163e-05,1
2006,94,Manufacturing,0.046242774566474,0.046242774566474,0.00289017341040462,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.0904109589041096,0.0903902320083538,1.06012498873617e-05,0,0.0625,0.999989398750113,0.421965317919075,1,Inf,0.000229304597358358,0.000229252028814197,0.421965317919075
2007,94,Manufacturing,1.92380952380952,1.92380952380952,1.7687074829932,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.0807984055851888,0.0807570569387138,0.000984511009952334,0,0.919377652050919,0.999015488990048,1,1,Inf,0.000512012795443574,0.000511750772499976,1
2008,94,Manufacturing,16.1100917431193,16.1100917431193,15.9633027522936,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.0507095224801086,0.0507051390332898,0.00139259308604496,0,0.990888382687927,0.998607406913955,1,1,Inf,8.64497544509727e-05,8.64422815369596e-05,1
2009,94,Manufacturing,6.36923076923077,6.36923076923077,6.27692307692308,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.0915387082784025,0.0915247113584111,0.00097390071544848,0,0.985507246376812,0.999026099284552,0.994871794871795,1,Inf,0.000152930501321868,0.000152907117159786,0.994871794871795
2010,94,Manufacturing,2.6044776119403,2.6044776119403,2.47014925373134,NaN,NaN,0,0,NaN,NaN,0,0,NaN,Inf,Inf,Inf,0.101264628239015,0.000286389757586251,0,0.948424068767908,0.999713610242414,1,1,Inf,Inf,0.000109960537296727,1
2011,94,Manufacturing,16.5294117647059,16.5294117647059,16.1960784313725,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.116701815683725,0.116696320329733,0.000778350948563282,0,0.979833926453143,0.999221649051437,1,1,Inf,4.70910648859473e-05,4.70888474219779e-05,1
2012,94,Manufacturing,22.2127659574468,22.2127659574468,21.8297872340426,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.0939428738050711,0.0939389003429622,0.000939523992509006,0,0.982758620689655,0.999060476007491,1,1,Inf,4.22983672830229e-05,4.22965782068231e-05,1
2013,94,Manufacturing,18.9344262295082,18.9344262295082,18.655737704918,NaN,NaN,0,0,0,NaN,0,0,NaN,Inf,Inf,0.168822349889687,0.168812938496084,0.00105554352266403,0,0.985281385281385,0.99894354258684,1,1,Inf,5.57504281815673e-05,5.57473202445937e-05,1
