year,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2009,NA,5.66904932094353,5.41100786275911,NA,NA,0,0,0,0,NA,0,NA,-Inf,-Inf,-0.160167966406719,-0.132391223503161,0.983141192512706,NA,0.95448241079309,0,0,1,82.8461538461538,0.209808038392322,0.17342258584356,0
2010,NA,3.80532043530834,3.58927851672713,Inf,NA,0.211925287356322,0.143092743500194,0.205804381191572,17.3529411764706,Inf,0.156233449846415,0.522033898305085,0,0.235254237288136,0.0484163527277801,0.033663174233605,0.915890570430733,NA,0.943226353140557,0,0,0.789875835721108,0,0.438258685642528,0.304714784633295,0
2011,NA,3.27809388335704,1.21550497866287,Inf,NA,0.850140493287543,0.422629209995344,0.677700348432056,46.1525423728814,Inf,0.590800607507051,0.435916268821153,0,0.231362467866324,0.156794425087108,0.0977805370169176,0.71534999223964,NA,0.37079626817097,0,0,0.57979381443299,0,0.603534096565455,0.376377463914326,0
2012,NA,3.03674719292276,1.0575025518884,Inf,NA,1.07258603407952,0.593419289246268,1.05116240995416,100.3203125,Inf,0.719383753501401,0.405653765283078,0,0.299275757339771,0.31458742632613,0.177596007209206,0.824899487037294,NA,0.348235294117647,0,0,0.623792847288549,0,0.771365422396857,0.435463746014141,0
2013,NA,3.58427286998716,0.607678036249465,Inf,NA,1.05942125027612,0.578075091906226,1.04590557191146,49.0639386189258,Inf,0.763846306987856,0.387354045037531,0,0.308955379482902,0.323138152873187,0.178599409389502,0.756795034050503,NA,0.169540115468843,0,0,0.472042576125034,0,0.809290153745502,0.447297052974146,0
