"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176"
"X12.31.2008","","294559","169131","-","8586","0","21619","2792","11449","120024","0","-","4661","0","-","-","-","125428","9907","0","0","6165","0","0","0","104356","5000","0","0","0","","","294559","210026","193114","-","70554","104260","12898","0","0","2372","-","-","0","16912","16514","0","0","0","398","0","-","-","0","-","84533","62546","0","0","-","-","20003","0","0","","","12","divulgado","","607579","451180","156399","100916","30205","-5","8219","-1157","32335","9299","-17028","-","0","-","24605","7882","14438","0","-","-","14438","","","12","divulgado","","12184","0","0","0","0","-","0","0","0","0","0","0","-","0","0","-47398","-","0","0","-","0","-","0","25950","0","-","0","0","-","0","-","0","-6128","-","-66402","-","-","-","0","0","-818","-","-","0","33398","2000","31397","-","0","0","-","0","0","0","-","-","0","-","0","0","-","0","-","0","-1816","10402","8586","","7865","-","","","59198","","","12/31/2008","12/31/2008","1/5/2012","Ind&ComPe","No"
"X12.31.2009","","352692","194099","-","9761","0","23087","7304","24422","124366","0","-","5159","0","-","-","-","158593","10294","0","0","12522","13079","0","0","116082","6616","0","0","0","","","352692","244245","228509","-","81378","128395","13157","0","0","5242","-","-","0","15736","14920","0","0","0","816","0","-","-","0","-","108446","79566","0","0","-","-","25268","0","0","","","12","divulgado","","732068","543299","188769","120866","39389","-20","12335","-698","40132","5800","-12450","-","0","-","33483","10913","19407","0","-","-","19407","","","12","divulgado","","17512","0","0","0","0","-","0","0","0","0","0","0","-","0","0","-17886","-","0","197","-","0","-","0","18956","0","-","0","0","-","0","-","0","0","-","-33980","-","-","-","0","0","-3059","-","-","0","1737","0","4591","-","0","0","-","0","-2853","0","-","-","0","-","0","0","-","0","-","0","1363","8398","9761","","10549","-","","","71497","","","12/31/2009","12/31/2009","1/5/2012","Ind&ComPe","No"
"X12.31.2010","","374772","197319","197319","14186","0","19718","1032","3576","155394","0","0","3414","0","0","0","0","177453","9843","0","0","0","10655","0","0","150671","5586","697","0","0","","","374772","244274","230186","-","57195","147513","16192","222","0","9059","-","-","0","14087","14087","0","0","0","0","0","0","0","0","130498","-","76083","0","0","-","-","49105","0","-","","","12","divulgado","","848793","623665","225128","136739","51308","-418","19154","0","55817","4157","-7243","0","0","0","52731","15644","32552","0","-","-","32552","","","12","divulgado","","82464","0","0","0","0","-","0","0","0","0","0","0","-","0","0","-50741","0","0","0","0","0","0","0","2269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-51803","0","-1207","0","0","0","-26871","0","0","0","0","0","0","0","-317","-20801","0","0","0","0","0","-5753","0","0","0","0","4853","9334","14186","","-","-","","","71497","","","12/31/2010","12/31/2010","4/3/2013","Ind&ComPe","No"
"X12.31.2011","","591365","322480","322480","13444","0","19984","1862","35667","249846","0","0","1678","0","0","0","0","268885","0","-","0","16145","0","0","0","237658","4798","701","0","0","","","591365","428789","338640","338640","107730","209621","20130","694","0","465","0","0","0","90149","90149","0","0","0","0","0","0","0","0","162575","162575","71603","0","0","0","7941","83032","0","0","","","12","divulgado","","1020935","742731","278203","174002","57638","0","22878","0","69441","2523","-9451","673","0","0","63185","21648","41537","0","41537","0","41537","","","12","divulgado","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-144742","0","0","0","0","0","0","0","7281","0","0","0","0","0","0","0","-57910","0","0","0","0","-318","0","-92336","0","-1459","0","0","0","130790","38671","92119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","93","13351","13444","","-","-","","","71497","","","12/31/2011","12/31/2011","8/5/2014","Ind&ComPe","No"
"X12.31.2012","","1049731","414094","414094","138987","0","36697","16629","1591","218107","0","0","2084","0","0","0","0","635637","0","-","0","14632","0","0","0","388491","7973","0","0","0","","","1049731","874269","279806","279806","22234","206340","31677","18684","0","0","0","871","0","594463","589740","0","0","0","3853","0","0","0","871","175462","175462","73452","0","0","0","12355","89656","0","0","","","12","divulgado","","1256070","910351","345719","218320","54680","0","11130","0","83849","5621","-26830","9723","0","0","72363","25584","46779","0","46779","0","46779","","","12","divulgado","","66999","1467082","0","0","0","0","0","0","-1241792","-129451","-28840","0","0","0","0","-314652","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","52940","0","0","-214710","0","0","0","-149322","0","-4294","0","0","688","373516","455188","564462","0","0","0","0","0","-542592","-69228","0","0","-34306","0","0","0","0","-8","125862","0","125862","13124","138987","","-","-","","","71497","","","12/31/2012","12/31/2012","8/2/2013","Ind&ComPe","No"
"X12.31.2013","","1249903","492235","492235","21054","0","34309","28139","107303","297490","0","0","0","3940","0","0","0","757668","0","205591","0","15506","0","0","0","525975","9685","0","0","911","","","1249903","1034941","406628","406628","34484","304360","33471","33455","0","0","0","0","0","628313","623133","0","5175","0","5","0","0","0","0","214962","214962","172761","0","0","0","0","46113","-3913","0","","","12","divulgado","","1465623","1066592","399031","281758","55906","0","90641","0","152008","2018","-58015","-53686","0","0","42325","-3788","46113","0","46113","0","46113","","","12","divulgado","","70269","1730460","0","0","2019","-","0","0","-1438377","-154353","-","-57554","0","-","0","-160008","0","0","0","-3913","0","0","0","0","0","0","0","0","0","0","0","-19940","0","0","0","0","0","0","-132841","0","-3314","0","0","0","-26054","0","0","0","0","0","0","0","0","0","0","-26054","0","0","0","0","0","0","-115793","0","-115793","136847","21054","","-","-","","","170792","","","12/31/2013","12/31/2013","3/11/2014","Ind&ComPe","No"
