"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176"
"X12.31.2012","","6054","6035","1339","389","526","160","41","0","0","0","0","222","0","4696","4696","0","20","0","0","0","0","0","0","0","3","16","0","0","0","","","6054","853","853","853","0","0","0","806","0","0","0","46","0","0","0","0","0","0","0","0","0","0","0","5201","5201","4018","0","0","0","818","124","241","0","","","12","divulgado","","1162","0","1162","0","90","0","0","-1194","-122","352","-33","0","0","0","197","73","124","0","124","0","124","","","12","divulgado","","636","1001","0","0","0","0","0","0","-188","-90","-73","0","0","0","-13","535","0","0","535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1548","0","0","-377","0","-377","766","389","","-","-","","","-","","","12/31/2012","12/31/2012","8/6/2013","Ind&ComPe","No"
"X12.31.2013","","5427","5413","1516","693","528","160","10","0","0","0","0","0","125","3896","3896","0","14","0","0","0","0","0","0","0","2","12","0","0","0","","","5427","394","394","394","0","4","0","155","0","0","0","236","0","0","0","0","0","0","0","0","0","0","0","5032","5032","3956","0","0","0","805","317","-46","0","","","12","divulgado","","1200","0","1200","0","0","0","0","-1069","181","343","-12","0","-","0","512","195","317","0","317","0","317","","","12","divulgado","","134","667","0","0","-74","-","0","19","-584","0","-","0","0","-","53","177","0","0","0","0","0","0","0","0","0","0","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","311","0","311","382","693","","-","-","","","-","","","12/31/2013","12/31/2013","3/11/2014","Ind&ComPe","No"
"X12.31.2014","","8517","8507","5131","4355","0","267","320","0","0","0","0","0","188","3376","3376","0","10","0","0","0","0","0","0","0","1","9","0","0","0","","","8517","504","504","504","0","0","0","202","0","31","0","271","0","0","0","0","0","0","0","0","0","0","0","8012","8012","6990","0","0","0","794","149","80","0","","","12","divulgado","","684","0","684","0","0","0","0","-617","67","152","-6","0","0","0","212","64","149","0","149","0","149","","","12","divulgado","","302","0","0","0","0","-","0","0","0","0","-","0","0","-","0","525","0","0","471","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2845","-","-","0","-","-","-","-","-","-","0","0","0","0","0","-246","-","-","3673","0","3673","683","4355","","-","-","","","-","","","12/31/2014","12/31/2014","2/12/2015","Ind&ComPe","No"
