QRA,LRA,CRA,NWR,ATR,ETR,FAT,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,STF,STD,DER,LER,TFD
1.392292472,1.831018733,1.027886162,6.999777476,1.351064744,1.984374211,2.456218571,3.176890604,0.61935447,0.184713396,0.115166119,0.228532677,0.155596884,0.425278964,0.23960774,0.561373919,0.614163055,0.727760881,0.468748423,0.319148205,0.868247517
1.625635055,1.998412362,0.008361558,4.488391816,0.477295786,0.769841991,0.697730756,2.242413008,0.520938142,0.169937882,0.143791776,0.110696947,0.068631209,0.212849187,0.18653673,0.0041841,0.143789492,0.280281231,0.612924341,0.380008117,0.863478596
0.3937609,0.396689592,9.87E-05,-0.314170394,0.075190914,0.134522864,0.100775058,0.477810037,0.707118056,-0.387152778,-0.387152778,-0.052080901,-0.029110371,0.157365707,0.007382829,0.000248859,0.782631859,0.899455396,0.789060675,0.441041707,0.863819333
0.653156355,0.779900013,0.20612742,-18.81458146,0.941594041,1.58362412,2.190212333,5.309769291,0.416132219,0.309896412,0.192950069,0.305560383,0.181680635,0.177332383,0.162512701,0.264299803,0.255800578,0.560848878,0.681854442,0.405418225,0.48055581
1.098348182,2.131194319,0.085158999,1.961293758,0.369714645,0.524097694,0.577272727,1.041014579,0.1761293,-0.032710748,-0.019349215,-0.010140879,-0.007153688,0.355148384,0.48463255,0.039958346,0.139649173,0.565717258,0.417573529,0.29456922,0.557861319
0.178684902,1.212331568,0.07052153,8.066828697,0.964623122,2.614153813,3.939928501,1.412849778,0.290298854,0.083654556,0.051787778,0.135381218,0.049955688,0.682749955,0.852610534,0.058170167,0.158819503,0.892505709,1.710026075,0.63099986,0.190588751
0.804924859,1.743886766,0.013177511,3.42240446,0.894326561,1.604860924,2.32777125,1.45988916,0.273197819,0.056936124,0.03018779,0.048447205,0.026997743,0.612598947,0.538430548,0.007556403,0.335853161,0.793433039,0.794490953,0.442738901,0.335853161
16.58461538,19.28571429,1.210989011,2.190504808,1.274475524,1.318264014,4.425692084,2.076923077,0.435390947,-0.039451303,-0.039451303,-0.052007233,-0.05027972,0.613636364,0.14005698,0.062792023,0.867368421,0.957894737,0.034358047,0.033216783,0.867368421
0.495329865,0.843633904,0.079597188,-22.15127386,1.064119305,2.649395785,2.278123486,4.105700574,0.317215956,0.088520045,0.044193109,0.117085035,0.04702674,0.259180933,0.412861595,0.09435039,0.308587624,0.513441948,1.489752747,0.59835328,0.360301929
1.011192725,1.011192725,0.039944036,147.4875,0.044427375,0.045656111,0.901375095,1.632514701,0.825620815,0.427070091,0.427070091,0.019498359,0.018973603,0.027214073,0,0.039501902,0.43567681,1,0.027657179,0.026912845,0.43567681
1.528994104,3.797292925,0.164491659,1.51752678,0.632695162,0.811432263,1.566602983,1.117892933,0.21929572,0.131375023,0.09219753,0.074812051,0.058332931,0.565971162,0.597346285,0.043318138,0.308460434,0.676640152,0.282501134,0.220273594,0.468972731
0.603033525,1.188473934,0.040352859,5.446540326,0.64026153,2.710369331,2.482463541,0.86373866,0.18125617,0.016151219,0.011312327,0.030660584,0.007242848,0.741267654,0.492598443,0.033953508,0.392424469,0.816621671,3.233222212,0.763773327,0.392424469
0.713543413,0.911370648,0.352091229,-37.76734942,0.23882382,0.45864275,0.289190137,3.672814895,0.393637734,0.344031885,0.22038434,0.10107768,0.05263303,0.065024736,0.217065621,0.386331543,0.059712855,0.148865138,0.920422975,0.479281381,0.446275686
0.834459494,0.89856344,0.128949259,-45.89310101,0.665290044,1.90689378,0.773683576,5.180756428,0.268885025,0.166748866,0.105857426,0.201858867,0.070425892,0.128415619,0.071340478,0.143506015,0.136478729,0.219488918,1.866259306,0.651113213,0.381968824
7.580148593,7.921254098,5.875155426,1.052177489,0.594709246,0.718106925,4.968004935,0.919347829,0.598514685,0.510061792,0.363470496,0.26101068,0.216159265,0.646881656,0.043062058,0.74169511,0.307453386,0.47524003,0.207492451,0.171837472,0.409760409
0.942000862,1.307010411,0.222546664,12.29215242,1.027600436,2.315899305,3.488235964,2.887367027,0.502081279,0.238349733,0.158142944,0.366243134,0.162507758,0.355895328,0.279270575,0.170271531,0.372732783,0.489492777,1.253696304,0.556284492,0.372732783
1.225735377,1.398534895,0.455726715,9.023106365,0.493999498,0.754808566,0.684511071,2.57127853,0.25912252,0.216217348,0.182324724,0.137620264,0.090068322,0.192122126,0.12355753,0.325860096,0.360173996,0.397571238,0.527958069,0.345532672,0.636247249
0.94653358,0.971203479,0.690355055,-66.69675662,0.35742061,0.543549197,0.440659939,1.977582017,0.40889987,0.365627002,0.222436617,0.120905245,0.079503432,0.180736175,0.02540137,0.710824322,0.104607984,0.543451307,0.520755046,0.342431904,0.506959555
1.02765112,1.158639363,0.698310926,13.5984188,0.310804991,0.366736079,0.37392723,1.861877447,0.278796573,0.126238175,0.07881396,0.028903923,0.024495772,0.166930961,0.113053507,0.602699121,0.944578553,0.944689286,0.179955563,0.152510458,0.944578553
0.699768878,1.537453113,0.105520403,3.205428269,0.386319224,0.583167669,0.73169515,1.120533294,0.175680134,0.107127933,0.107127933,0.062473547,0.04138558,0.344763717,0.54485189,0.06863325,0.104986282,0.664325807,0.509548667,0.337550341,0.109214931
2.547477493,2.561406489,0.006964498,1.177654482,0.199326066,0.247089706,0.319916068,0.717885801,0.340508083,0.052286374,0.036951501,0.009130336,0.007365397,0.277657067,0.005438026,0.002719013,0.5030482,0.560773481,0.239625656,0.193304854,0.942274719
6.439835447,6.486801508,0.142955091,0.653858169,0.200336926,0.225475621,0.320069733,0.55305993,0.666794075,0.481605351,0.420640229,0.094844117,0.08426977,0.362233666,0.007240249,0.02203784,0.122918455,0.500772532,0.12550363,0.111510998,0.272103004
3.634614619,3.772595101,1.659589723,3.858173146,1.048519278,1.969130597,1.663973431,2.835489014,0.24011737,0.214394233,0.140955941,0.277560657,0.147795022,0.369784285,0.036574421,0.439906663,0.171983565,0.209655599,0.878010867,0.467521718,0.358239244
0.893365599,1.208685131,0.226224962,17.1303483,0.628636879,1.73698462,0.990590233,2.957634611,0.325320612,0.262208695,0.176281521,0.30619829,0.110817065,0.212547174,0.260878143,0.187166166,0.0773844,0.275589133,1.763096914,0.638087251,0.241207424
0.940383205,1.763891988,0.453820895,5.703100872,1.148934739,2.823505104,2.183846326,2.469852516,0.322212628,0.20120452,0.12171794,0.343671226,0.13984597,0.465183541,0.466870301,0.257283835,0.290700312,0.444669691,1.457498244,0.59308211,0.290700312
1.780571822,2.958181192,0.6059938,2.499445871,1.164084519,2.018231534,4.497594252,1.654519307,0.239204411,0.024327244,0.01392491,0.028103693,0.016209773,0.703578685,0.398085612,0.20485351,0.443795917,0.561992431,0.733742898,0.423211477,0.449429393
0.935703442,1.987655194,0.217030259,4.338667632,1.232033073,2.921770622,4.659937762,2.155860652,0.208560666,0.08699079,0.054281158,0.158597092,0.066876182,0.571480848,0.529242575,0.109189089,0.302128588,0.497149545,1.371504819,0.578327157,0.302128588
1.173864501,1.838518143,0.247145395,4.256551474,1.017373065,1.423013111,3.067070778,1.941343712,0.122008787,0.118511041,0.09549132,0.1358854,0.097150297,0.524056126,0.361515955,0.134426411,0.675310835,1,0.398692943,0.285042673,0.675310835
0.927459677,1.890500158,0.14986462,2.713107874,0.272022189,0.463021208,2.165195385,1.277980845,0.293942123,0.115072844,0.115072844,0.053281167,0.031302367,0.212853103,0.509410421,0.079272472,0.086465876,0.2729449,0.702141816,0.412504115,0.114340251
1.326726038,1.72086921,0.579946384,5.474842817,0.491962958,1.048419852,0.702324039,2.293402423,0.252286013,0.103716048,0.067301023,0.070559728,0.03310961,0.214512269,0.229037262,0.337007822,0.14740007,0.234859419,1.131095105,0.530757685,0.671590585
2.083346858,2.867051547,0.290718314,3.080536579,1.010381758,1.713302008,2.587478356,2.006075054,0.224277687,0.128757472,0.090536307,0.155116036,0.091476233,0.503660995,0.273348656,0.101399751,0.275236169,0.428184249,0.695697685,0.410272238,0.383874796
2.222386117,2.52613573,0.689507282,3.155554292,1.11668875,1.453789248,7.842133947,1.906391686,0.284521833,0.192481629,0.120232166,0.17479223,0.134261907,0.585760397,0.120242792,0.27294942,0.812073133,1,0.301878814,0.231880017,0.812073133
0.560577646,0.639389682,0.082092332,-8.142246222,0.367693196,0.469535541,0.406305017,4.592157304,0.249520406,0.147445798,0.094565783,0.044401996,0.034771195,0.080069817,0.123261352,0.128391706,0.435197936,0.577357665,0.276975373,0.216899364,0.58493328
0.687430876,1.997495283,0.07891484,3.915962824,0.999467319,1.673700643,2.208626081,1.955526243,0.280181208,0.10264567,0.066237519,0.110861778,0.066202236,0.511098904,0.655853567,0.039506897,0.325192669,0.635178413,0.674578728,0.402831531,0.341680613
1.423376122,2.073158961,0.250612875,4.32152172,1.371647313,2.131942534,3.988296813,2.237011173,0.115256706,0.006389045,0.036615263,0.078061636,0.050223227,0.613160689,0.313426443,0.120884544,0.496470023,0.829344433,0.554293523,0.356620879,0.664852317
2.922953979,4.178630189,1.253983923,1.856342152,1.011686574,1.246019456,3.733944135,1.412095577,0.124063924,0.061111819,0.039259424,0.048918007,0.039718233,0.716443413,0.300499483,0.300094497,0.895431559,0.911673952,0.231625968,0.188065187,0.895431559
0.447584308,1.507579198,0.018039628,2.423298473,0.458008086,0.940098065,1.088130784,0.815888079,0.093420415,-0.039821375,-0.039821375,-0.037435998,-0.018238512,0.561361414,0.703110584,0.011965957,0.068544398,0.726110974,1.052590471,0.512813466,0.068544398
0.892039139,1.656686948,0.100669865,4.112831021,1.1216176,2.206750677,4.120080321,1.630267235,0.309116115,0.105682274,0.066562151,0.146886073,0.07465728,0.687996161,0.461552383,0.060765774,0.295052403,0.844531457,0.967471514,0.491733429,0.295052403
0.550023815,1.563193034,0.105462385,2.482722296,0.255899593,0.493537788,17.26150196,0.894484477,0.672216479,0.54566045,0.406990851,0.200865364,0.104148793,0.28608612,0.648140823,0.067466002,0.10098681,0.380091662,0.928638423,0.481499493,0.175500948
0.616159496,0.740188877,0.147324239,-14.38610662,0.44645543,0.549844092,0.502086152,5.049617238,0.805951713,0.133239753,0.088714206,0.048778982,0.039606939,0.088413717,0.167564502,0.199036008,0.458072257,0.635248634,0.231576673,0.188032688,0.592987602
1.785942871,1.824108095,1.487317767,5.714008342,0.312863966,0.442215222,0.356367926,2.58151397,0.606501466,0.229451667,0.150152909,0.066399902,0.046977435,0.121193985,0.020922677,0.815367122,0.076094711,0.227139953,0.413442488,0.292507471,0.401472627
1.599620603,1.623090003,1.169837947,0.947594119,0.055755808,0.100173284,0.073660666,0.363773063,0.389186012,0.2390048,0.12935645,0.01295806,0.007212373,0.153270854,0.014459703,0.720747429,0.201432221,0.212968323,0.796643032,0.443406407,0.272006168
0.637766276,1.24256061,0.010765459,18.35474597,1.526214151,2.981052647,2.86375615,3.583035182,0.211267881,0.045857145,0.030455586,0.090789704,0.046481746,0.42595567,0.48673226,0.008663931,0.448734826,0.702427786,0.953233526,0.488028448,0.593123823
0.847072269,1.866770924,0.286156807,3.708754034,0.462677199,0.596670835,0.632664899,1.722032478,0.284741323,0.129273084,0.103555057,0.061788282,0.047912564,0.268680879,0.546236628,0.153289728,0.433202907,0.640909003,0.28960501,0.22456877,0.463464467
0.98112357,1.047444639,0.48537781,236.4477435,2.41812418,4.616235392,3.234064327,10.71004357,0.261782419,0.100392287,0.056095515,0.258950102,0.135645921,0.225780984,0.063317015,0.463392329,0.226966636,0.4526834,0.909015025,0.476169655,0.737832874
0.468150258,0.750231572,0.100222768,-2.56238698,0.229971722,0.787763717,1.691307075,0.853074427,0.493510998,0.163343421,0.182840329,0.144034977,0.042048105,0.269579904,0.375992327,0.13358911,0.433151133,0.507476429,2.425480792,0.708070177,0.638629574
0.616054297,0.672721864,0.037364354,-10.60655237,0.666939917,1.505129558,0.80420268,5.160071153,0.306706272,0.2295862,0.15165696,0.228263374,0.101146081,0.12925014,0.08423625,0.055542054,0.137513533,0.345006338,1.256769343,0.556888699,0.416772557
0.305165223,0.849415122,0.042716042,-21.27486196,2.075658081,6.750530218,6.30647301,3.771621698,0.257857194,0.045737554,0.026509832,0.178955425,0.055025348,0.550335704,0.640734883,0.05028877,0.579549223,0.935572888,2.252226915,0.692516417,0.582890131
0.511464373,0.629666012,0.070103982,-2.275765026,0.308698476,0.593280656,0.859525235,1.338476466,0.241041604,-0.192386963,-0.281906955,-0.167249943,-0.087024247,0.23063422,0.187721167,0.111335185,0.452199526,0.763600106,0.921877504,0.479675475,0.67628683
0.529815553,1.38264052,0.12987746,9.792909826,1.113649646,2.263730462,1.909639225,2.710150653,0.192543173,0.094583038,0.062857754,0.142293012,0.070001515,0.410917985,0.616808892,0.093934366,0.395526442,0.584981626,1.032713313,0.508046711,0.480225808
0.562642823,1.476732331,0.034300915,3.794080775,0.759686374,1.334385185,2.448553208,1.224840097,0.159141415,0.070982915,0.04046078,0.053990265,0.030737503,0.620233103,0.618994715,0.023227578,0.141412294,0.97520085,0.756494826,0.430684346,0.141412294
1.892364872,2.091388199,0.952289734,2.370075056,0.402644242,0.604647933,1.266304282,1.236820572,0.546083517,0.38241459,0.235076305,0.142138402,0.094652121,0.325547821,0.095163264,0.45533858,0.25667527,0.46593226,0.501693459,0.334085294,0.272146843
16.88235294,16.88235294,12.53921569,0.926234568,0.753830696,0.802406417,25.00833333,0.871370499,0.699433522,0.109630123,0.066644452,0.053475936,0.050238634,0.865109269,0,0.742740999,0.554166667,0.85,0.064171123,0.06028636,0.708333333
3.583862283,4.696834363,2.970175729,1.920833409,0.364173866,0.386670599,4.498026553,1.511869997,0.785049535,0.757101628,0.486291307,0.188034551,0.177094585,0.240876442,0.236962174,0.632378215,0.443638503,0.881476597,0.061774704,0.058180614,0.443638503
0.248675675,0.334324641,0.00659839,-2.416820238,0.34568059,0.651536707,0.613441626,4.812142103,-0.3217108,-0.511957577,-0.521338786,-0.339671356,-0.180216699,0.071835075,0.256185023,0.019736476,0.302763221,0.457709453,0.884794014,0.469438043,0.474128837
0.43613094,1.118980396,0.067712551,4.841996866,0.449445393,2.406988649,5.195080943,0.514846112,0.218745955,0.098598191,0.060963882,0.146739372,0.027399936,0.872970356,0.610242556,0.060512723,0.86885669,0.959269867,4.355452927,0.81327274,0.879912413
72.53398058,72.53398058,49.7592233,0.078094463,0.012644987,0.012673674,0.701878507,0.077017802,1,7.659367397,7.659367397,0.097072324,0.096852598,0.164182647,0,0.686012582,1.001941748,1,0.002268663,0.002263527,1.001941748
0.776387928,0.776387928,0.545962634,-16.83170674,0.346007046,0.740690305,55.72104019,4.84779926,0.426969311,0.314623108,0.196379579,0.14545645,0.067948718,0.071374046,0,0.703208556,0.040681017,0.172522407,1.140690305,0.532863574,0.040681017
0.446723362,25.70035018,0.07953977,0.002167045,0.000477911,0.000528017,4.863636364,0.002082725,1,1.53271028,1.074766355,0.000567495,0.000513643,0.229464338,0.982618005,0.003094891,0.094041231,0.094088299,0.104843445,0.094894391,0.999952932
4.53488884,6.265683469,0.961038961,1.1092718,0.118365472,0.154687372,0.463575696,0.932232566,0.186463672,-0.474035273,-0.37168375,-0.057494783,-0.043994522,0.126969896,0.276233972,0.153381346,0.085560685,0.086301552,0.306862299,0.234808441,0.085560685
0.446723362,25.70035018,0.07953977,0.002167045,0.000477911,0.000528017,4.863636364,0.002082725,1,1.53271028,1.074766355,0.000567495,0.000513643,0.229464338,0.982618005,0.003094891,0.094041231,0.094088299,0.104843445,0.094894391,0.999952932
0.512860483,0.947943189,0.033645103,-33.10414241,0.416163513,0.778386265,1.167816942,1.817931828,0.305790772,0.179090301,0.118021599,0.091866392,0.049116283,0.228921408,0.458975507,0.035492742,0.21587089,0.518947633,0.870385655,0.465350904,0.316698725
0.138418137,0.151590628,0.024107647,-0.263324285,0.127828803,0.331409351,0.14120525,1.473750681,0.237897602,-0.12549359,-0.12549359,-0.041589749,-0.016041695,0.086737061,0.086895151,0.159031252,0.921415771,0.931452748,1.592603111,0.614287279,0.921415771
0.579306472,0.585388586,0.526646592,-7.703642861,0.335156857,0.497623591,5.402858067,5.456235967,1,0.607547297,0.490967112,0.244316817,0.164550994,0.061426386,0.010389875,0.89965299,0.150776734,0.321401002,0.48474835,0.326485192,0.543345431
0.830139295,1.125489825,0.421692874,17.61475508,0.485495289,0.934019659,1.254760739,1.964009338,0.327621166,0.154932214,0.096686597,0.090307182,0.046940887,0.247196019,0.262419547,0.374674977,0.312932104,0.457373356,0.923846961,0.480207609,0.577037615
4.25582294,4.636219919,3.085086949,1.820501425,1.024727546,1.486670296,4.144619919,1.427832083,0.291703594,0.185595788,0.116504185,0.173203311,0.119385047,0.717680712,0.082048951,0.665431537,0.382851742,0.498188564,0.45079568,0.310723065,0.40322383
0.963145083,1.581256086,0.028773126,4.792109892,0.891862822,1.347900862,1.806479113,1.761538225,0.376959782,0.024015521,0.011343576,0.015290016,0.010116913,0.50629774,0.390898735,0.018196373,0.255528935,0.946369333,0.511332045,0.338332034,0.255528935
0.733456709,1.625275289,0.015309535,12.71757341,3.084630893,10.34325062,11.65414903,4.892699988,0.066927982,0.028478504,0.018246891,0.188732162,0.056284922,0.630455761,0.548718476,0.009419656,0.19503793,0.552752465,2.353156659,0.701773552,0.195668904
0.300655961,0.90288928,0.070978043,-37.85275637,2.022598137,5.080618364,5.152507484,4.071272649,0.282345142,0.091035954,0.054575978,0.277279717,0.110385272,0.496797515,0.667006833,0.078612123,0.474466914,0.914157735,1.51192675,0.601899219,0.474466914
0.538193214,0.563208717,0.006566708,-2.02421154,0.198298236,0.440093042,0.231561882,1.569858435,0.175607129,-0.384028656,-0.349949275,-0.154010241,-0.069394324,0.126315999,0.044416044,0.011659457,0.314296305,0.408212713,1.219349256,0.549417471,0.777332767
5.598415488,6.192422701,4.127870773,1.3234325,0.741675428,1.036736801,2.487030157,1.109714451,0.506619115,0.139375995,0.041486665,0.043010753,0.03076964,0.668347995,0.095924849,0.666600291,0.26817863,0.379226093,0.397830859,0.284605864,0.738952537
0.978371805,0.990345597,0.414082608,-248.2496982,0.18335294,0.300233461,0.202512911,2.420067043,0.404206189,0.291919037,0.202816337,0.060892251,0.037186972,0.075763579,0.012090518,0.418119301,0.077745271,0.196512716,0.637461942,0.389298783,0.102561352
0.346880653,0.554500632,0.048331487,-3.034463458,0.791582086,2.65916611,1.963433375,2.437962148,0.451696623,0.268882302,0.168100917,0.447008261,0.133065675,0.324690064,0.374426948,0.087162185,0.816652676,0.833744071,2.359302918,0.70231864,0.951393641
0.946302896,3.190908627,0.107421714,2.310329675,0.784834868,1.24943451,1.55507561,1.586294629,-0.088521118,-0.149127179,-0.09421856,-0.11771992,-0.073946011,0.494759835,0.703437796,0.033664929,0.312707992,0.41697949,0.591971204,0.371847934,0.347022207
2.336286148,2.789606391,1.500334702,3.23970425,0.695407113,0.948946909,1.0520447,2.07835609,0.277634952,0.134285736,0.071730412,0.068068353,0.049881839,0.334594787,0.162503299,0.53783025,0.448923169,0.448923169,0.364591893,0.267180169,1
2.095828109,2.720758713,0.014136705,4.083181632,0.918640201,1.215350596,1.624239844,2.582430531,0.699548463,0.638476589,0.403142917,0.489959985,0.370343291,0.355726975,0.229689829,0.005195869,0.093717081,0.535545584,0.322988054,0.244135159,0.432081895
1.218868966,1.665673563,0.559098851,8.329511548,1.396476097,2.752147441,2.872967925,3.3288249,0.545322476,0.451781953,0.297583708,0.81899424,0.415568535,0.419510229,0.268242594,0.335659317,0.237465679,0.511293113,0.970780199,0.492586743,0.237465679
1.596760029,2.102147783,0.735802754,5.152042445,0.86095301,1.179099976,1.302675716,2.701195513,0.579966303,0.49545961,0.317930987,0.374872419,0.27372364,0.318730357,0.24041495,0.350024275,0.547579147,0.56193105,0.369528838,0.269821874,0.872379058
0.330626599,0.651990189,0.24195052,-10.56552664,1.723739217,6.405299308,2.591876066,5.639512668,0.25700266,0.030785607,0.018915499,0.12115943,0.032605387,0.305653931,0.492896358,0.371095339,0.59377281,0.641412329,2.715935723,0.73088933,0.649538337
0.433015676,0.558564288,0.103469325,-5.450212096,1.132631196,3.919282786,1.970830419,4.307325608,1,0.30374919,0.185725906,0.727912345,0.210358955,0.262954626,0.224770208,0.185241568,0.484915546,0.662112181,2.460334485,0.711010596,0.484915546
0.450317271,1.002368034,0.03154313,688.7961165,0.416264265,12.68591864,0.755830182,1.627239157,0.176458151,-0.170890536,-0.170890536,-2.167903442,-0.071135624,0.255810133,0.550746577,0.031468612,0.044967166,0.263863991,29.47563701,0.967186904,0.781106207
2.212081627,2.662088688,0.64048157,3.405548357,0.177986762,0.401267955,0.195291982,2.126271535,0.47037543,0.013479039,-0.024987057,-0.010026505,-0.004447365,0.083708388,0.169042851,0.240593626,0.026385777,0.056510454,1.254482018,0.556439132,0.749376019
0.784601956,1.098674426,0.29017424,37.35764541,0.797321632,1.377404135,1.661992628,3.355174308,0.686621329,0.313155458,0.199499019,0.274790774,0.159064884,0.237639407,0.285864914,0.264113037,0.406872728,0.513595324,0.7275389,0.421141833,0.621346604
0.502970297,1.147924833,0.180642554,19.15688631,0.4191505,0.842404545,1.237146335,2.468610429,0.488569424,0.314927916,0.201606156,0.169833942,0.084503321,0.16979208,0.561843875,0.157364445,0.089783999,0.294390344,1.009790149,0.502435615,0.122591063
1.033973627,1.298191784,0.460871268,6.847454826,0.374228291,0.532678123,1.965643189,1.572845243,0.437049361,0.547436443,0.356459291,0.189878066,0.133397151,0.237930777,0.203527831,0.355010156,0.48820352,0.616147717,0.423404206,0.297458869,0.7113762
1.434205617,3.609763897,0.559931781,2.161741581,1.201902988,1.715512771,5.258258407,1.562882032,0.459699208,0.324371304,0.206860393,0.354871645,0.248626124,0.769029885,0.60268714,0.155115901,0.372724515,0.711582221,0.427330481,0.299391407,0.416679308
0.427578835,0.427578835,0.190883408,-0.677337602,0.138425472,0.371742313,0.457848706,0.906785714,0.532690035,-0.091571485,-0.091571485,-0.034040996,-0.012675826,0.152655108,0,0.446428571,0.568841209,0.568841209,1.685505124,0.627630575,0.568841209
1.382220959,1.382220959,0.86314955,8.604312605,0.652061473,0.813318438,28.10148262,2.379321913,1,0.442455859,0.291190998,0.236831008,0.189874431,0.27405349,0,0.624465679,1,1,0.247303316,0.198270391,1
2.191173732,2.209587652,0.423189125,4.167405025,0.755254315,0.909609856,6.865391118,2.281349489,1,0.291792365,0.121093093,0.110147471,0.091456081,0.331055947,0.008333645,0.191524027,0.880165138,0.882923532,0.204375583,0.169694227,0.997241606
0.322831905,0.332948958,0.145467995,-4.188231841,0.902152683,1.734995271,3.026682381,8.390969091,1,-0.106512885,-0.122945011,-0.213309012,-0.110915171,0.107514719,0.030386199,0.436907796,0.5981939,0.672706516,0.923172544,0.480025855,0.5981939
1.357634651,1.598550997,0.201952868,5.44354396,0.355127164,0.625692264,0.457771436,2.038245054,0.28460626,0.261870801,0.194524087,0.121712217,0.069080788,0.174231829,0.150709203,0.126334955,0.139317591,0.25205192,0.761882296,0.432425195,0.447667654
1.27420004,1.519480781,0.19869189,7.950412583,0.399765467,0.598863693,0.498143105,2.718090672,0.277964566,0.213069621,0.159659689,0.095614391,0.06382643,0.147075839,0.161424049,0.130763016,0.119041202,0.291143246,0.498037579,0.332460004,0.156229493
0.624110716,1.153770113,0.024713423,20.17096467,1.172510302,2.34220763,5.312955413,2.688309806,0.224992782,0.054436523,0.028033969,0.065661375,0.032870117,0.436151481,0.459068397,0.021419712,0.237261131,0.756955361,0.997600186,0.499399148,0.278219411
1.014717254,1.108492739,0.012786222,12.64718025,0.247320992,0.546930423,0.62199684,1.237831492,0.031518589,-0.555216812,-0.556513277,-0.304374042,-0.137637416,0.199801826,0.084597293,0.011534782,0.12500139,0.329035837,1.211419332,0.547801728,0.193979612
0.353164852,0.920309897,0.014430477,-31.60983118,0.583019747,1.140911909,1.167077311,2.737111385,0.331821709,0.152984031,0.075866056,0.086556486,0.044231409,0.213005488,0.616254423,0.015680019,0.195632509,0.473324032,0.95690097,0.488987938,0.398625327
8.666832607,8.666832607,6.577971375,0.84856257,0.530103133,0.585854058,5.45088634,0.750653379,1,0.830298045,0.595879405,0.349098367,0.315877539,0.706188965,0,0.758982165,0.593350384,0.856244672,0.10516996,0.095161797,0.737105712
2.367700124,2.570069909,1.923029915,1.974430232,0.276470781,0.359847007,3.462357183,1.206190339,0.445868781,0.117956641,0.278118631,0.100080157,0.076891675,0.229209912,0.078740965,0.748240314,0.124454029,0.384914368,0.30157337,0.231699094,0.124454029
0.921392321,1.257861398,0.039744607,9.705655401,0.412978291,0.570334338,0.638786924,1.9896579,0.334695295,0.171063688,0.130099178,0.074200029,0.053728136,0.207562461,0.267492967,0.031596968,0.340162237,0.59808389,0.381027407,0.275901409,0.631224156
0.886546829,1.088520227,0.022161085,20.38339305,0.197675921,0.367834155,0.253300784,1.65761052,0.280745332,0.175449591,0.124181258,0.045678108,0.024547645,0.119253539,0.185548595,0.02035891,0.172463176,0.23682844,0.860793941,0.462594983,0.784021359
0.753958222,0.901875998,0.095063864,-23.76101695,1.046131574,2.128800073,4.335415636,2.58519584,0.383722091,0.177958485,0.105713674,0.225043278,0.110590413,0.404662408,0.164011212,0.105406801,0.724212812,0.882237286,1.034925745,0.508581577,0.766646125
4.161215446,4.161215446,2.978265457,2.012482478,0.719134625,0.933289995,3.263585192,1.528853955,0.800689907,0.606786295,0.405486086,0.378436107,0.291599084,0.470374964,0,0.715720081,0.22047817,0.492619543,0.297795939,0.229462838,0.22047817
0.384062846,1.030026336,0.071368614,114.8183952,0.587799778,0.955024788,1.293123629,3.347075254,0.509730707,0.307975816,0.14335392,0.136906547,0.084263403,0.175615943,0.627132984,0.069288145,0.219645592,0.443402364,0.624745064,0.384518826,0.411731782
1.464950659,2.203429885,0.349088238,7.968553459,1.576300815,2.17130895,2.588165833,4.352121862,0.622068143,0.174870704,0.101998475,0.221470201,0.160780279,0.362191332,0.335149864,0.158429474,0.527125397,0.599842918,0.377471185,0.274032001,0.877111988
3.274926686,3.637536657,0.283431085,2.243662442,0.42102463,0.846988458,0.728212623,1.626854241,0.59258158,0.721672985,0.61361778,0.519727177,0.258348199,0.258796774,0.099685585,0.077918413,0.117158978,0.141470295,1.011710388,0.502905309,0.895722702
0.399472316,0.414691037,7.65E-05,-0.145488992,0.030765618,0.051942902,0.040864635,0.205348087,0,-0.147732375,-0.147732375,-0.007673648,-0.004545078,0.149821789,0.03669894,0.000184417,0.732050283,0.886117982,0.688365909,0.407716962,0.824890726
0.896840076,1.024962308,0.144551347,171.8287671,0.840256379,1.5313759,1.811882813,4.184780796,0.407603358,0.269436905,0.168352316,0.257810679,0.141459107,0.200788624,0.125001896,0.14103089,0.239896639,0.434070086,0.822510294,0.451306254,0.442759989
0.879445324,1.663342217,0.052656784,2.895320004,0.455655559,0.718239013,0.764421682,1.154655952,0.184297825,0.008965547,0.004390625,0.003153518,0.002000613,0.394624527,0.47127818,0.031657216,0.188015133,0.648939333,0.576276201,0.365593416,0.515092555
0.581054053,1.849383424,0.415419484,3.343015037,0.98277039,1.780554502,3.059448317,1.535377425,0.227600951,0.127241143,0.080004144,0.142451739,0.078625704,0.640083913,0.685812014,0.224625937,0.28491454,0.772466832,0.811770602,0.448053744,0.353746747
7.699145299,9.627350427,0.916239316,3.427778879,1.576309795,1.676194167,4.30669654,3.071732955,0.443236994,0.003294798,0.00017341,0.00029067,0.000273349,0.513166287,0.200284091,0.095170455,0.685015291,0.894495413,0.063365953,0.059589977,0.685015291
0.338174686,0.727090672,0.049453541,-12.1921022,1.086093859,2.749731281,2.486067861,4.576235874,0.321853959,0.057219774,0.025122409,0.069079873,0.027285294,0.237333452,0.534893378,0.068015645,0.363118551,0.539513054,1.531762112,0.605018183,0.422216529
