year,id,Field,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2013,1,Manufacturing,0.460949749869335,1.30574429428308,0.0031110779262799,4.54135676338374,1.72524526411926,4.52305751149823,0.386111024248552,0.754078225937788,0.608601596985662,Inf,1.05908869976269,-0.0539292881118,-0.299081231383912,-0.209355062226102,-0.157870093914554,-0.0808342975077394,0.364569109589279,0.646983140659697,0.00238260886139888,0,0.118168936864066,0.572175188510641,3.33326647277104,0.953008794310841,0.487969535563269,0.252009712125204
2013,2,Manufacturing,23.05,23.05,18.9833333333333,3.72432432432432,NA,0.520786092214664,0.0462788823213326,0.0534730306558013,Inf,Inf,0.498192335502531,1,0.51088534107402,0.34978229317852,0.0187039192859915,0.0161875335840946,0.0928936055883933,0,0.823571945046999,0,0.0299550673989016,0.0299550673989016,3.17117117117117,0.155452076057431,0.134537882858678,1
2013,3,Manufacturing,7.65340909090909,7.65340909090909,7.26590909090909,29.1666666666667,Inf,1.22544833475662,0.0413671034955923,0.055780144600793,11.1413043478261,Inf,1.06533036377134,0.729895470383275,1.88306620209059,1.32836236933798,0.0740962450439244,0.0549505036120544,0.0388303055111936,0,0.949368968077209,0,0.0196354062074659,0.0196354062074659,3.39472361809045,0.348417942937106,0.2583901710609,1
2013,4,Manufacturing,10.7609520524319,10.7609520524319,4.3852621593653,8.51794588625069,Inf,0.340716330353041,0.074481871539292,0.152354351768085,39.7372488408037,Inf,0.309054045390435,0.65820044081421,0.962569687540516,0.662919745883573,0.100998708158355,0.0493755033537604,0.240999503647323,0,0.407516187972817,0,0.0394256565274891,0.0438163612318156,3.21245294448531,1.0455226032782,0.511127377229966,0.208694502172681
2013,5,Manufacturing,0.334249298409729,0.334249298409729,0.320392890551918,Inf,NA,-8.84833582155089,0.0269686620057601,0.0299414757014506,Inf,Inf,17.6239286338989,1,0.332992576124499,0.291456588193259,0.00872664035341616,0.00786019421633601,0.00153022986905922,0,0.958544691271646,0,0.0347358886294892,0.046109634390282,8.01888145315488,0.110232153714394,0.0992874808620893,0.0347358886294892
2013,6,Insurance,NA,3.58427286998716,0.607678036249465,Inf,NA,1.05942125027612,0.578075091906226,1.04590557191146,49.0639386189258,Inf,0.763846306987856,0.387354045037531,0,0.308955379482902,0.323138152873187,0.178599409389502,0.756795034050503,NA,0.169540115468843,0,0,0.472042576125034,0,0.809290153745502,0.447297052974146,0
2013,7,Banking,NA,0.342592428039705,0.0751787718526212,8.51268292510039,NA,-0.179860340380914,0.079952622187242,0.895483402406088,5.37222342755022,144.655625150566,0.345137662085355,NA,0,0.272516489290392,0.244033993041523,0.0217884079080283,0.231654296155802,NA,0.219440844862772,0.000552710080261466,0.0126830530646916,0.742471490964356,0,10.2001755278138,0.910715684989341,0.0126830530646916
2013,8,Banking,NA,Inf,Inf,50.1458142516944,NA,71.232370543846,0.0991433526987124,0.121269765045534,Inf,3.96589641434263,71.232370543846,NA,0,0.729250838368415,0.0884360778281962,0.0723003730741915,0.00139183003375813,NA,0.000130106687483737,0.0249989768618669,0.290509585495313,0,NA,0.223175954257484,0.182456132726187,0.290509585495313
2013,9,Manufacturing,13.738578680203,13.738578680203,1.75888324873096,7.5,NA,0.239091452480574,0.221116639027087,0.238473767885533,600,Inf,0.221688527618696,1,0.426666666666667,0.264166666666667,0.0629968203497615,0.0584116454763221,0.997420305878017,0,0.128025124699797,0,0.403553299492386,1,2.62564102564103,0.0782988871224165,0.0725999631472268,0.403553299492386
2013,10,Insurance,NA,1.32296068309203,0.416283654068855,Inf,NA,2.18632966262411,0.0373890612672055,0.307584345237028,11.3992521811383,Inf,0.533726005866746,-0.314782418543626,0,1.12349296595962,0.345568848313095,0.0420063473375385,0.0700529126484804,NA,0.314660639117343,0,0,0.0602789748171865,NA,7.22658421968325,0.878442626636742,0
2013,11,Manufacturing,1.12719168071321,2.01765104467081,0.070570578978905,2.96008506576454,1.90854778255729,2.32079790892833,0.710503395447018,1.21679433360742,2.05196732398204,Inf,1.17055048876208,0.280414561336536,0.0545445492202671,0.0545445492202671,0.0663694984203921,0.0387540874241268,0.606982272245611,0.441334672965157,0.0349766027010974,0,0.296706277709173,0.723011518918153,Inf,0.712583488408996,0.416087562269516,0.410826568415086
2013,12,Manufacturing,0.0974328311647797,0.330069021096279,0.0286613026919527,5.3364947846568,0.627588364790416,-0.492359302907656,0.113987386691342,0.285373860100335,14.8693894292746,58.8226703755216,0.999326591370918,0.557370911999874,0.736854757035163,0.566533076398659,0.161673730886403,0.0645776248528896,0.114064198506886,0.704810736732669,0.086834270592127,0.00193781387284276,0.113123664451005,0.575416399588032,4.32625344161403,1.50355647570969,0.600568227758263,0.288187632432982
2013,13,Manufacturing,0.929688972667295,1.07313854853911,0.26861451460886,17.533070088845,4.26544021024967,45.7757731958763,0.416875953526581,0.523568080653244,0.510725787899701,17.0778846153846,3.11979624099772,0.817240020269129,0.114239063115816,0.0803445751928382,0.0420658550246146,0.0334937213942026,0.133622814223683,0.133672931670473,0.250307395046548,0.0244102804835113,0.519120018428933,0.611034323888505,3.37043189368771,0.255932553135041,0.203778899190236,0.693964524303156
