year,Field,V2,V3,V5,V7,V10,V19,V26,V27,V34,V35,Cppcp,V37,V47,Cpplp,V57,V71,V72,V73,V79,V85,V86,V91
2010,Banking,152187,13624,632,5876,0,0,1440,411,118613,5457,5977,62955,42801,42801,33574,69370,0,69370,15405,0,4579,10555
2011,Banking,188317,14533,1031,8005,0,0,1362,341,147278,27188,7483,81841,21490,21490,41039,84732,0,84732,16317,19362,5922,13440
2012,Banking,250190,29112,1342,10548,0,0,2015,1413,178969,46971,10131,103402,5933,5933,71221,108852,0,108852,17753,22621,6854,15767
2013,Banking,369260,29427,1589,10364,0,0,2854,1166,282608,94839,18451,0,0,0,86652,155153,0,155153,20115,0,7318,16527
2014,Banking,446034,64423,1731,15785,0,0,3098,986,339454,199403,24836,0,0,0,106580,205640,0,205640,27456,0,9298,20658
