year,Field,V2,V3,V5,V7,V10,V19,V26,V27,V34,V35,Cppcp,V37,V47,Cpplp,V57,V71,V72,V73,V79,V85,V86,V91
2007,Manufacturing,125539,62774,10004,29444,8541,7235,53766,1763,29146,29146,29101,0,0,0,96392,60537,38479,22058,6615,6015,2050,3605
2008,Manufacturing,546903,160752,14181,27545,96129,326429,57923,1799,455495,332427,221776,66394,122828,240,91408,161834,102622,59212,23708,13532,5675,6862
2009,Manufacturing,534688,113810,9022,24137,57976,351625,67175,2078,220561,60201,19071,41130,154211,6148,314126,145447,102694,42753,6998,16737,0,16737
2010,Manufacturing,521901,100155,13591,27257,48547,356421,62306,2301,163198,50642,23263,27378,111748,809,0,172634,105039,67596,32504,39335,5635,32108
2011,Manufacturing,246994,11176,6593,1045,0,0,221881,0,60288,4581,4581,0,0,55707,186706,98404,60388,38015,32851,29981,4394,25587
2012,Manufacturing,330723,14072,12216,334,0,14254,0,0,81232,879,743,0,0,80352,249491,5315,0,5315,77992,77863,24904,52959
2013,Manufacturing,356092,10454,8363,276,0,0,196,0,91920,1458,1457,0,0,90463,264171,6686,1289,5397,37298,38203,12048,26155
