year,Field,V2,V3,V5,V7,V10,V19,V26,V27,V34,V35,Cppcp,V37,V47,Cpplp,V57,V71,V72,V73,V79,V85,V86,V91
2010,Banking,520246,98180,4416,153,0,6061,18849,2540,448025,29733,5681,192356,200624,200624,72220,112836,0,112836,9435,0,3273,6787
2011,Banking,546217,73760,7411,203,0,1136,17232,2155,463851,105065,6390,162424,188145,188145,82366,124960,0,124960,17631,18647,5685,12961
2012,Banking,652272,88431,8375,355,0,134,17376,4576,549069,167806,9734,214166,111248,111248,103202,150160,0,150160,24186,26828,8118,18710
2013,Banking,1810537,261704,42994,4576,0,0,45008,41960,1535948,775998,23823,0,0,0,274589,307532,0,307532,9158,0,3057,5998
2014,Banking,1676312,164375,37231,6362,0,0,42787,35270,1414678,910501,23505,0,0,0,261634,356473,0,356473,-5568,0,4489,1734
