year,Field,V2,V3,V5,V7,V10,V19,V26,V27,V34,V35,Cppcp,V37,V47,Cpplp,V57,V71,V72,V73,V79,V85,V86,V91
2012,Manufacturing,15027,1168,896,122,0,0,0,0,2185,325,325,0,0,1861,12842,748,0,748,201,489,83,406
2013,Manufacturing,14888,1383,1139,185,0,0,0,0,2003,60,60,0,0,1943,12885,689,0,689,341,352,111,241
