year,Field,V2,V3,V5,V7,V10,V19,V26,V27,V34,V35,Cppcp,V37,V47,Cpplp,V57,V71,V72,V73,V79,V85,V86,V91
2006,Manufacturing,4594283,764162,523657,108704,10118,37,3739335,15774,1939785,534729,434200,100529,720039,622563,2654498,1676800,1108918,567883,499739,495288,167058,298922
2007,Manufacturing,3913930,445627,229632,155261,9861,34,3406713,18678,1504818,277494,59383,86721,572298,581777,2409112,1356059,999755,356304,291106,300599,105395,176713
2008,Manufacturing,3633285,565273,385788,110191,8450,32,3025232,15660,1383404,329740,148215,81437,489404,498299,2249881,1286340,853128,433211,367773,322510,112566,190197
2009,Manufacturing,3768504,681105,484146,114384,17301,33,3056645,15092,1290456,701300,134992,387129,1728,519217,2478048,1346941,796177,550764,460018,492478,164083,299609
2010,Manufacturing,3117711,284825,60998,124866,16472,32,2818333,13564,790461,229068,123322,0,1633,498868,0,1106174,682011,424163,338964,345061,125501,219560
2011,Manufacturing,3406077,319655,156659,91593,13165,0,3036487,113,383663,198580,136282,0,1537,183546,3022413,972661,531244,441417,353220,365223,135904,229319
2012,Manufacturing,3585350,551889,351922,123007,16433,0,3010133,1077,409505,229450,156110,0,0,180055,3175844,1156778,598771,558007,481336,463545,178970,284576
2013,Manufacturing,3660116,764934,646837,63334,8743,0,2890568,3822,776471,169442,64920,0,0,550975,2883645,1058765,476990,581775,480222,485792,155179,330613
