year,Field,V2,V3,V5,V7,V10,V19,V26,V27,V34,V35,Cppcp,V37,V47,Cpplp,V57,V71,V72,V73,V79,V85,V86,V91
2009,Manufacturing,160476,64105,4428,15232,31877,0,62846,3324,54193,29760,17165,12595,24433,0,106283,109162,85283,23879,10623,10077,319,9573
2010,Manufacturing,207748,90515,5560,19965,45656,8711,63055,2957,99366,61077,25004,36073,27927,10362,0,116371,90362,26009,15408,10263,744,9009
2011,Manufacturing,217588,72520,4840,27430,27632,731,102371,2363,89426,51922,24945,26977,30215,7290,128162,139768,110495,29272,6832,6087,375,5712
2012,Manufacturing,238144,73443,1391,21490,34791,1284,113388,2032,97858,63874,21798,42077,26477,7508,140286,117311,90829,26482,5359,5886,555,5331
2013,Manufacturing,235739,71860,2660,21965,33266,0,113251,1704,100175,60444,24695,35748,32024,7708,135563,123414,97066,26348,5715,-2463,-695,-1768
